county_name,fips_code,capital_to_wage_ratio,capital_quartile
"Union County, Georgia",13291,0.16090975540183983,4
"Upson County, Georgia",13293,0.09706541932201289,3
"Walker County, Georgia",13295,0.060015596933773216,2
"Walton County, Georgia",13297,0.08202614494410704,2
"Ware County, Georgia",13299,0.05944794356811524,2
"Warren County, Georgia",13301,0.026385476059832526,1
"Washington County, Georgia",13303,0.0964092521242122,3
"Wayne County, Georgia",13305,0.039022716639808705,1
"Webster County, Georgia",13307,0.03830752016960132,1
"Wheeler County, Georgia",13309,0.06681224977902564,2
"White County, Georgia",13311,0.10346225662115899,3
"Whitfield County, Georgia",13313,0.08454164201260211,3
"Wilcox County, Georgia",13315,0.03420507955672459,1
"Wilkes County, Georgia",13317,0.11329899638751204,3
"Wilkinson County, Georgia",13319,0.04334325818800511,1
"Worth County, Georgia",13321,0.06249587169901053,2
"Hawaii County, Hawaii",15001,0.17361019126331126,4
"Honolulu County, Hawaii",15003,0.11022112110001542,3
"Kauai County, Hawaii",15007,0.18435266102637515,4
"Maui County, Hawaii",15009,0.20410971811707762,4
"Ada County, Idaho",16001,0.1947478593418146,4
"Adams County, Idaho",16003,0.26052899000733926,4
"Bannock County, Idaho",16005,0.08236006246425394,3
"Bear Lake County, Idaho",16007,0.10559169459228596,3
"Benewah County, Idaho",16009,0.09201151079136691,3
"Bingham County, Idaho",16011,0.09237718897934205,3
"Blaine County, Idaho",16013,1.243861459100958,4
"Boise County, Idaho",16015,0.18818786030778026,4
"Bonner County, Idaho",16017,0.2913733121056666,4
"Bonneville County, Idaho",16019,0.09933475929621391,3
"Boundary County, Idaho",16021,0.17352347073754962,4
"Butte County, Idaho",16023,0.058853474988933153,2
"Camas County, Idaho",16025,0.06547986251872742,2
"Canyon County, Idaho",16027,0.11073384356372361,3
"Caribou County, Idaho",16029,0.11892221360947137,3
"Cassia County, Idaho",16031,0.1839634041459915,4
"Clark County, Idaho",16033,0.016326875898824127,1
"Clearwater County, Idaho",16035,0.08310599602159705,3
"Custer County, Idaho",16037,0.22133173231314837,4
"Elmore County, Idaho",16039,0.08170359781723852,2
"Franklin County, Idaho",16041,0.13753553921173142,4
"Fremont County, Idaho",16043,0.13224652748897944,4
"Gem County, Idaho",16045,0.139855451588902,4
"Gooding County, Idaho",16047,0.16985854391071395,4
"Idaho County, Idaho",16049,0.2356731011312936,4
"Jefferson County, Idaho",16051,0.11279667202289427,3
"Jerome County, Idaho",16053,0.11214998408394894,3
"Kootenai County, Idaho",16055,0.193099990721637,4
"Latah County, Idaho",16057,0.1361716216833356,4
"Lemhi County, Idaho",16059,0.22487037636233062,4
"Lewis County, Idaho",16061,0.11139586805446369,3
"Lincoln County, Idaho",16063,0.11563585823488534,3
"Madison County, Idaho",16065,0.12232784993143161,3
"Minidoka County, Idaho",16067,0.12054476264842758,3
"Nez Perce County, Idaho",16069,0.075716546389643,2
"Oneida County, Idaho",16071,0.12078900946169883,3
"Owyhee County, Idaho",16073,0.22160057599090155,4
"Payette County, Idaho",16075,0.10020394790410571,3
"Power County, Idaho",16077,0.07924261631041365,2
"Shoshone County, Idaho",16079,0.06168847077269832,2
"Teton County, Idaho",16081,0.2612601867230434,4
"Twin Falls County, Idaho",16083,0.12982493903475378,4
"Valley County, Idaho",16085,0.2744081403439373,4
"Washington County, Idaho",16087,0.14505609480106674,4
"Adams County, Illinois",17001,0.10212767101485122,3
"Alexander County, Illinois",17003,0.03313067627411244,1
"Bond County, Illinois",17005,0.054672022145629225,1
"Boone County, Illinois",17007,0.06321584231751046,2
"Brown County, Illinois",17009,0.06764980787205317,2
"Bureau County, Illinois",17011,0.07376551404667349,2
"Calhoun County, Illinois",17013,0.05542307970229063,1
"Carroll County, Illinois",17015,0.07258430106720566,2
"Cass County, Illinois",17017,0.05129700809302146,1
"Champaign County, Illinois",17019,0.10025137213160308,3
"Christian County, Illinois",17021,0.10617801774713413,3
"Clark County, Illinois",17023,0.0586629627003719,2
"Clay County, Illinois",17025,0.07295297731469158,2
"Clinton County, Illinois",17027,0.0660937760720841,2
"Coles County, Illinois",17029,0.1397107561484066,4
"Cook County, Illinois",17031,0.17424875097567988,4
"Crawford County, Illinois",17033,0.06742417703579752,2
"Cumberland County, Illinois",17035,0.0491336544032445,1
"DeKalb County, Illinois",17037,0.06218836919486366,2
"De Witt County, Illinois",17039,0.052135922055196744,1
"Douglas County, Illinois",17041,0.13172717870556855,4
"DuPage County, Illinois",17043,0.14538271257904403,4
"Edgar County, Illinois",17045,0.056135308565770356,1
"Edwards County, Illinois",17047,0.04887601590869791,1
"Effingham County, Illinois",17049,0.13992737809447672,4
"Fayette County, Illinois",17051,0.08244668949005393,3
"Ford County, Illinois",17053,0.07258191839019419,2
"Franklin County, Illinois",17055,0.03280148136717846,1
"Fulton County, Illinois",17057,0.05023512037774712,1
"Gallatin County, Illinois",17059,0.08852244025646007,3
"Greene County, Illinois",17061,0.03716738274097166,1
"Grundy County, Illinois",17063,0.04527784986050379,1
"Hamilton County, Illinois",17065,0.06740206960144804,2
"Hancock County, Illinois",17067,0.2151033967920673,4
"Hardin County, Illinois",17069,0.022055891840951105,1
"Henderson County, Illinois",17071,0.066097364768699,2
"Henry County, Illinois",17073,0.07103212857340302,2
"Iroquois County, Illinois",17075,0.08019513466712595,2
"Jackson County, Illinois",17077,0.07194059422307393,2
"Jasper County, Illinois",17079,0.08841566246588783,3
"Jefferson County, Illinois",17081,0.07987663156962717,2
"Jersey County, Illinois",17083,0.06048456604225098,2
"Jo Daviess County, Illinois",17085,0.1184300334660177,3
"Johnson County, Illinois",17087,0.03744125741423334,1
"Kane County, Illinois",17089,0.09373301906067692,3
"Kankakee County, Illinois",17091,0.04149888263044702,1
"Kendall County, Illinois",17093,0.03502777126275774,1
"Knox County, Illinois",17095,0.06196358502246986,2
"Lake County, Illinois",17097,0.2302395054845393,4
"LaSalle County, Illinois",17099,0.05914131462939454,2
"Lawrence County, Illinois",17101,0.06299910888713713,2
"Lee County, Illinois",17103,0.06345360296905574,2
"Livingston County, Illinois",17105,0.06973801301362594,2
"Logan County, Illinois",17107,0.06862016719218912,2
"McDonough County, Illinois",17109,0.07998988929218394,2
"McHenry County, Illinois",17111,0.07303984438591403,2
"McLean County, Illinois",17113,0.059611186602186006,2
"Macon County, Illinois",17115,0.07106283084004603,2
"Macoupin County, Illinois",17117,0.05488658047606527,1
"Madison County, Illinois",17119,0.057697491275810975,2
"Marion County, Illinois",17121,0.08247048192590235,3
"Marshall County, Illinois",17123,0.08723518391007062,3
"Mason County, Illinois",17125,0.062394014962593516,2
"Massac County, Illinois",17127,0.05477990514374307,1
"Menard County, Illinois",17129,0.054126142644557826,1
"Mercer County, Illinois",17131,0.04823902473398633,1
"Monroe County, Illinois",17133,0.09025975783451687,3
"Montgomery County, Illinois",17135,0.06131328496762618,2
"Morgan County, Illinois",17137,0.06762017685277023,2
"Moultrie County, Illinois",17139,0.10804504708585483,3
"Ogle County, Illinois",17141,0.06669646124548219,2
"Peoria County, Illinois",17143,0.0916039839213507,3
"Perry County, Illinois",17145,0.038698208286674134,1
"Piatt County, Illinois",17147,0.07171531481703959,2
"Pike County, Illinois",17149,0.06943108677961086,2
"Pope County, Illinois",17151,0.048369239704521116,1
"Pulaski County, Illinois",17153,0.027022753922976588,1
"Putnam County, Illinois",17155,0.06562947198473562,2
"Randolph County, Illinois",17157,0.05188921425258216,1
"Richland County, Illinois",17159,0.07152591299677766,2
"Rock Island County, Illinois",17161,0.05528819654059162,1
"St. Clair County, Illinois",17163,0.05762785901434082,2
"Saline County, Illinois",17165,0.053292271893410355,1
"Sangamon County, Illinois",17167,0.08403500238287219,3
"Schuyler County, Illinois",17169,0.07891331431097537,2
"Scott County, Illinois",17171,0.04376667462550218,1
"Shelby County, Illinois",17173,0.06302418314557412,2
"Stark County, Illinois",17175,0.07433955501900459,2
"Stephenson County, Illinois",17177,0.08665611570629823,3
"Tazewell County, Illinois",17179,0.06521241017251389,2
"Union County, Illinois",17181,0.05459648195419168,1
"Vermilion County, Illinois",17183,0.042501263894843946,1
"Wabash County, Illinois",17185,0.06917160794434998,2
"Warren County, Illinois",17187,0.062085609895082626,2
"Washington County, Illinois",17189,0.0582176363059538,2
"Wayne County, Illinois",17191,0.08726888423929288,3
"White County, Illinois",17193,0.08438878380513015,3
"Whiteside County, Illinois",17195,0.059477649580732615,2
"Will County, Illinois",17197,0.06695438176421979,2
"Williamson County, Illinois",17199,0.06663722307619824,2
"Winnebago County, Illinois",17201,0.061359064098842085,2
"Woodford County, Illinois",17203,0.08310634115202008,3
"Adams County, Indiana",18001,0.0615234494863329,2
"Allen County, Indiana",18003,0.11018656938511796,3
"Bartholomew County, Indiana",18005,0.1058897678847371,3
"Benton County, Indiana",18007,0.058619940142787874,2
"Blackford County, Indiana",18009,0.031555449110455366,1
"Boone County, Indiana",18011,0.146253525095307,4
"Brown County, Indiana",18013,0.1212076906206594,3
"Carroll County, Indiana",18015,0.0634969885417148,2
"Cass County, Indiana",18017,0.043479218762048494,1
"Clark County, Indiana",18019,0.04721358899544172,1
"Clay County, Indiana",18021,0.05526353860249795,1
"Clinton County, Indiana",18023,0.054696705648895755,1
"Crawford County, Indiana",18025,0.020098058182662384,1
"Daviess County, Indiana",18027,0.07368499939719975,2
"Dearborn County, Indiana",18029,0.06768913789987349,2
"Decatur County, Indiana",18031,0.05413458785027613,1
"DeKalb County, Indiana",18033,0.08051274446054217,2
"Delaware County, Indiana",18035,0.06495810601710056,2
"Dubois County, Indiana",18037,0.11677498092793324,3
"Elkhart County, Indiana",18039,0.07146529456122712,2
"Fayette County, Indiana",18041,0.051981511532220234,1
"Floyd County, Indiana",18043,0.10393461050974039,3
"Fountain County, Indiana",18045,0.06138012523760325,2
"Franklin County, Indiana",18047,0.07343782894796032,2
"Fulton County, Indiana",18049,0.07466396335511001,2
"Gibson County, Indiana",18051,0.05923571405497949,2
"Grant County, Indiana",18053,0.04141063582629164,1
"Greene County, Indiana",18055,0.03408964623078348,1
"Hamilton County, Indiana",18057,0.17221441645540672,4
"Hancock County, Indiana",18059,0.06939243385106443,2
"Harrison County, Indiana",18061,0.04559742926721181,1
"Hendricks County, Indiana",18063,0.0819270089469975,2
"Henry County, Indiana",18065,0.046674662096624665,1
"Howard County, Indiana",18067,0.04649241497382618,1
"Huntington County, Indiana",18069,0.06464995335357987,2
"Jackson County, Indiana",18071,0.04436649689690813,1
"Jasper County, Indiana",18073,0.070896290923233,2
"Jay County, Indiana",18075,0.046269332262995636,1
"Jefferson County, Indiana",18077,0.10936145248417155,3
"Jennings County, Indiana",18079,0.032385322409281166,1
"Johnson County, Indiana",18081,0.07815098988693338,2
"Knox County, Indiana",18083,0.061039025532246965,2
"Kosciusko County, Indiana",18085,0.13172847734487084,4
"LaGrange County, Indiana",18087,0.07248290846959701,2
"Lake County, Indiana",18089,0.05273039085216116,1
"LaPorte County, Indiana",18091,0.07348429504454453,2
"Lawrence County, Indiana",18093,0.048065849797345954,1
"Madison County, Indiana",18095,0.04125661767300296,1
"Marion County, Indiana",18097,0.10546549587096053,3
"Marshall County, Indiana",18099,0.08209704942651583,2
"Martin County, Indiana",18101,0.0365108553802349,1
"Miami County, Indiana",18103,0.04899345218021363,1
"Monroe County, Indiana",18105,0.10297545826994946,3
"Montgomery County, Indiana",18107,0.056229813173841944,1
"Morgan County, Indiana",18109,0.06395062270176195,2
"Newton County, Indiana",18111,0.04201089482108741,1
"Noble County, Indiana",18113,0.04920847980078593,1
"Ohio County, Indiana",18115,0.043597509551851335,1
"Orange County, Indiana",18117,0.05788037958153167,2
"Owen County, Indiana",18119,0.033824203990333916,1
"Parke County, Indiana",18121,0.08658936080978452,3
"Perry County, Indiana",18123,0.04477040958795474,1
"Pike County, Indiana",18125,0.03696078016340636,1
"Porter County, Indiana",18127,0.0766267506338855,2
"Posey County, Indiana",18129,0.08737349503388624,3
"Pulaski County, Indiana",18131,0.10357694613053278,3
"Putnam County, Indiana",18133,0.05060014733933439,1
"Randolph County, Indiana",18135,0.07441083271674767,2
"Ripley County, Indiana",18137,0.05780708202466606,2
"Rush County, Indiana",18139,0.09388103252191295,3
"St. Joseph County, Indiana",18141,0.0965070387758405,3
"Scott County, Indiana",18143,0.03516614384894523,1
"Shelby County, Indiana",18145,0.06635933553737437,2
"Spencer County, Indiana",18147,0.07335144373791862,2
"Starke County, Indiana",18149,0.042107130347311415,1
"Steuben County, Indiana",18151,0.09506530469616477,3
"Sullivan County, Indiana",18153,0.03922673023381213,1
"Switzerland County, Indiana",18155,0.02182578648733287,1
"Tippecanoe County, Indiana",18157,0.08108250291889543,2
"Tipton County, Indiana",18159,0.041947139942286646,1
"Union County, Indiana",18161,0.058152134124020795,2
"Vanderburgh County, Indiana",18163,0.09935123293472876,3
"Vermillion County, Indiana",18165,0.05332522962317748,1
"Vigo County, Indiana",18167,0.30180490797672105,4
"Wabash County, Indiana",18169,0.1017375300246436,3
"Warren County, Indiana",18171,0.058213512173481904,2
"Warrick County, Indiana",18173,0.09372516905314025,3
"Washington County, Indiana",18175,0.049441291884874033,1
"Wayne County, Indiana",18177,0.06413264455924013,2
"Wells County, Indiana",18179,0.08723184467111854,3
"White County, Indiana",18181,0.0808994340360957,2
"Whitley County, Indiana",18183,0.07048975189724989,2
"Adair County, Iowa",19001,0.09819647664346588,3
"Adams County, Iowa",19003,0.0690547176429323,2
"Allamakee County, Iowa",19005,0.15617068821357485,4
"Appanoose County, Iowa",19007,0.07989271048446438,2
"Audubon County, Iowa",19009,0.1693196497045272,4
"Benton County, Iowa",19011,0.07401670719159838,2
"Black Hawk County, Iowa",19013,0.08272354817675233,3
"Boone County, Iowa",19015,0.06342861813140635,2
"Bremer County, Iowa",19017,0.07458189633311356,2
"Buchanan County, Iowa",19019,0.08637210511256288,3
"Buena Vista County, Iowa",19021,0.06381769699227983,2
"Butler County, Iowa",19023,0.0743458178630871,2
"Calhoun County, Iowa",19025,0.1271167612266242,4
"Carroll County, Iowa",19027,0.12486075582695597,3
"Cass County, Iowa",19029,0.09595662474361216,3
"Cedar County, Iowa",19031,0.08381064764480745,3
"Cerro Gordo County, Iowa",19033,0.11472844096644212,3
"Cherokee County, Iowa",19035,0.09985258544139068,3
"Chickasaw County, Iowa",19037,0.09862017040434538,3
"Clarke County, Iowa",19039,0.05409030408518481,1
"Clay County, Iowa",19041,0.10762921201579358,3
"Clayton County, Iowa",19043,0.14281393150585328,4
"Clinton County, Iowa",19045,0.05947758826462013,2
"Crawford County, Iowa",19047,0.08980882831759616,3
"Dallas County, Iowa",19049,0.088904271691433,3
"Davis County, Iowa",19051,0.08933679835112947,3
"Decatur County, Iowa",19053,0.14910848763066045,4
"Delaware County, Iowa",19055,0.12055670915888507,3
"Des Moines County, Iowa",19057,0.15794848490586283,4
"Dickinson County, Iowa",19059,0.23585004886471705,4
"Dubuque County, Iowa",19061,0.16482570243732314,4
"Emmet County, Iowa",19063,0.06847247597108587,2
"Fayette County, Iowa",19065,0.14015919691746095,4
"Floyd County, Iowa",19067,0.09045126171411251,3
"Franklin County, Iowa",19069,0.1377631960515617,4
"Fremont County, Iowa",19071,0.059441520282410634,2
"Greene County, Iowa",19073,0.1151820936965613,3
"Grundy County, Iowa",19075,0.1085114222549742,3
"Guthrie County, Iowa",19077,0.13684634296010537,4
"Hamilton County, Iowa",19079,0.0824331127514906,3
"Hancock County, Iowa",19081,0.07340268509761982,2
"Hardin County, Iowa",19083,0.10050540631604742,3
"Harrison County, Iowa",19085,0.06768218092852565,2
"Henry County, Iowa",19087,0.07684287184613689,2
"Howard County, Iowa",19089,0.07473409218137712,2
"Humboldt County, Iowa",19091,0.07836245021157097,2
"Ida County, Iowa",19093,0.12791008472990673,4
"Iowa County, Iowa",19095,0.08079016257922293,2
"Jackson County, Iowa",19097,0.10506128103515708,3
"Jasper County, Iowa",19099,0.05544275785018316,1
"Jefferson County, Iowa",19101,0.2041964846544018,4
"Johnson County, Iowa",19103,0.13191685829926858,4
"Jones County, Iowa",19105,0.12224542801295954,3
"Keokuk County, Iowa",19107,0.08545906130411146,3
"Kossuth County, Iowa",19109,0.12728657513655703,4
"Lee County, Iowa",19111,0.10382342938688771,3
"Linn County, Iowa",19113,0.09875721444309053,3
"Louisa County, Iowa",19115,0.06566571634115798,2
"Lucas County, Iowa",19117,0.09934467894251614,3
"Lyon County, Iowa",19119,0.12438521339044899,3
"Madison County, Iowa",19121,0.07818255034123037,2
"Mahaska County, Iowa",19123,0.07440976139735071,2
"Marion County, Iowa",19125,0.0959861167729558,3
"Marshall County, Iowa",19127,0.07405692456843536,2
"Mills County, Iowa",19129,0.06758846583579774,2
"Mitchell County, Iowa",19131,0.10038595946969352,3
"Monona County, Iowa",19133,0.06656295143904878,2
"Monroe County, Iowa",19135,0.07889301425852548,2
"Montgomery County, Iowa",19137,0.09619364895652491,3
"Muscatine County, Iowa",19139,0.0853213985220027,3
"O'Brien County, Iowa",19141,0.10524896638504404,3
"Osceola County, Iowa",19143,0.08877709671379846,3
"Page County, Iowa",19145,0.09021767738539425,3
"Palo Alto County, Iowa",19147,0.10281256122976078,3
"Plymouth County, Iowa",19149,0.10243093486757458,3
"Pocahontas County, Iowa",19151,0.08081406368460956,2
"Polk County, Iowa",19153,0.10121221204570047,3
"Pottawattamie County, Iowa",19155,0.0703194507471562,2
"Poweshiek County, Iowa",19157,0.1332148560243136,4
"Ringgold County, Iowa",19159,0.16551640340218712,4
"Sac County, Iowa",19161,0.14896780027280113,4
"Scott County, Iowa",19163,0.10345736911891218,3
"Shelby County, Iowa",19165,0.0825005702091798,3
"Sioux County, Iowa",19167,0.13278387131517713,4
"Story County, Iowa",19169,0.10581552504615982,3
"Tama County, Iowa",19171,0.10191138241574599,3
"Taylor County, Iowa",19173,0.14714244270380042,4
"Union County, Iowa",19175,0.08879909576391018,3
"Van Buren County, Iowa",19177,0.13979538693760096,4
"Wapello County, Iowa",19179,0.07025078333727647,2
"Warren County, Iowa",19181,0.0728403264674673,2
"Washington County, Iowa",19183,0.08681806432852458,3
"Wayne County, Iowa",19185,0.12918543772068672,4
"Webster County, Iowa",19187,0.0733412999717597,2
"Winnebago County, Iowa",19189,0.09520293796828633,3
"Winneshiek County, Iowa",19191,0.1323755980214612,4
"Woodbury County, Iowa",19193,0.05558102103854027,1
"Worth County, Iowa",19195,0.0642366775647727,2
"Wright County, Iowa",19197,0.081152249895489,2
"Allen County, Kansas",20001,0.0693971644471046,2
"Anderson County, Kansas",20003,0.1009208741087151,3
"Atchison County, Kansas",20005,0.10837345607359032,3
"Barber County, Kansas",20007,0.11418223156336334,3
"Barton County, Kansas",20009,0.10586920431879458,3
"Bourbon County, Kansas",20011,0.08026435874486912,2
"Brown County, Kansas",20013,0.40637720488466755,4
"Butler County, Kansas",20015,0.06552319076642445,2
"Chase County, Kansas",20017,0.06568550436671133,2
"Chautauqua County, Kansas",20019,0.09173619645128603,3
"Cherokee County, Kansas",20021,0.04340879380822941,1
"Cheyenne County, Kansas",20023,0.15023122109736284,4
"Clark County, Kansas",20025,0.06827789742362607,2
"Clay County, Kansas",20027,0.11438733135965348,3
"Cloud County, Kansas",20029,0.1067207848086742,3
"Coffey County, Kansas",20031,0.06533674677122493,2
"Comanche County, Kansas",20033,0.16296296296296298,4
"Cowley County, Kansas",20035,0.07478007342642075,2
"Crawford County, Kansas",20037,0.12208625699645834,3
"Decatur County, Kansas",20039,0.16416784535596418,4
"Dickinson County, Kansas",20041,0.08095669776683166,2
"Doniphan County, Kansas",20043,0.0653322592536967,2
"Douglas County, Kansas",20045,0.10872393950785068,3
"Edwards County, Kansas",20047,0.06262908516583647,2
"Elk County, Kansas",20049,0.12242920211047702,3
"Ellis County, Kansas",20051,0.09620876131039231,3
"Ellsworth County, Kansas",20053,0.11098888485010809,3
"Finney County, Kansas",20055,0.06141482255136302,2
"Ford County, Kansas",20057,0.04249907656588043,1
"Franklin County, Kansas",20059,0.05554433092931121,1
"Geary County, Kansas",20061,0.027261426836421448,1
"Gove County, Kansas",20063,0.1796099369015576,4
"Graham County, Kansas",20065,0.08611765911653171,3
"Grant County, Kansas",20067,0.05893261135630308,2
"Gray County, Kansas",20069,0.07020605045405548,2
"Greeley County, Kansas",20071,0.13644442418994668,4
"Greenwood County, Kansas",20073,0.11293854893967648,3
"Hamilton County, Kansas",20075,0.051460690078643456,1
"Harper County, Kansas",20077,0.0871564907439347,3
"Harvey County, Kansas",20079,0.05747505059669202,1
"Haskell County, Kansas",20081,0.074720639709436,2
"Hodgeman County, Kansas",20083,0.08519482072904519,3
"Jackson County, Kansas",20085,0.07132506113576668,2
"Jefferson County, Kansas",20087,0.05132941802234861,1
"Jewell County, Kansas",20089,0.14073510773130546,4
"Johnson County, Kansas",20091,0.1748256636301428,4
"Kearny County, Kansas",20093,0.07489113466436612,2
"Kingman County, Kansas",20095,0.08638686380050419,3
"Kiowa County, Kansas",20097,0.06222733091251078,2
"Labette County, Kansas",20099,0.061238472148349814,2
"Lane County, Kansas",20101,0.21490626428898033,4
"Leavenworth County, Kansas",20103,0.046693908459657804,1
"Lincoln County, Kansas",20105,0.1443276438577704,4
"Linn County, Kansas",20107,0.06220287772824273,2
"Logan County, Kansas",20109,0.11059035084363163,3
"Lyon County, Kansas",20111,0.06667216008671152,2
"McPherson County, Kansas",20113,0.0783830697610221,2
"Marion County, Kansas",20115,0.0897239866035339,3
"Marshall County, Kansas",20117,0.14883447461389912,4
"Meade County, Kansas",20119,0.19971352301582135,4
"Miami County, Kansas",20121,0.1625877240565216,4
"Mitchell County, Kansas",20123,0.10566346314484432,3
"Montgomery County, Kansas",20125,0.05438356818724624,1
"Morris County, Kansas",20127,0.07800001967709881,2
"Morton County, Kansas",20129,0.07115416391275611,2
"Nemaha County, Kansas",20131,0.7547123216685829,4
"Neosho County, Kansas",20133,0.07351959428307976,2
"Ness County, Kansas",20135,0.14222313540168482,4
"Norton County, Kansas",20137,0.0872306322350846,3
"Osage County, Kansas",20139,0.04811710964223695,1
"Osborne County, Kansas",20141,0.11911429615070185,3
"Ottawa County, Kansas",20143,0.06239561261373551,2
"Pawnee County, Kansas",20145,0.07033808538137858,2
"Phillips County, Kansas",20147,0.1541018731224598,4
"Pottawatomie County, Kansas",20149,0.0893110986625805,3
"Pratt County, Kansas",20151,0.09599201639874852,3
"Rawlins County, Kansas",20153,0.39993846424332996,4
"Reno County, Kansas",20155,0.08947843401523181,3
"Republic County, Kansas",20157,0.07070272805440475,2
"Rice County, Kansas",20159,0.08111459454400824,2
"Riley County, Kansas",20161,0.13685354929943633,4
"Rooks County, Kansas",20163,0.11796147269487857,3
"Rush County, Kansas",20165,0.09689767468433982,3
"Russell County, Kansas",20167,0.13152000277816364,4
"Saline County, Kansas",20169,0.09553162176915546,3
"Scott County, Kansas",20171,0.12076880814251259,3
"Sedgwick County, Kansas",20173,0.12161052500547366,3
"Seward County, Kansas",20175,0.03133257833144583,1
"Shawnee County, Kansas",20177,0.07022821037994953,2
"Sheridan County, Kansas",20179,0.12406808271205515,3
"Sherman County, Kansas",20181,0.07864639397201292,2
"Smith County, Kansas",20183,0.15776682756771251,4
"Stafford County, Kansas",20185,0.10973590412842749,3
"Stanton County, Kansas",20187,0.18819882973176524,4
"Stevens County, Kansas",20189,0.07414414593830283,2
"Sumner County, Kansas",20191,0.05175086743608042,1
"Thomas County, Kansas",20193,0.13646666091819515,4
"Trego County, Kansas",20195,0.1329492415402567,4
"Wabaunsee County, Kansas",20197,0.05105958961925857,1
"Wallace County, Kansas",20199,0.12337112878659671,3
"Washington County, Kansas",20201,0.11534877830346561,3
"Wichita County, Kansas",20203,0.0764123701162475,2
"Wilson County, Kansas",20205,0.08226007177587405,3
"Woodson County, Kansas",20207,0.0893674959772249,3
"Wyandotte County, Kansas",20209,0.0226032416134724,1
"Adair County, Kentucky",21001,0.07143026097926358,2
"Allen County, Kentucky",21003,0.0549684086313462,1
"Anderson County, Kentucky",21005,0.048210954003669836,1
"Ballard County, Kentucky",21007,0.037520043493520706,1
"Barren County, Kentucky",21009,0.08128771878407211,2
"Bath County, Kentucky",21011,0.03348325296776007,1
"Bell County, Kentucky",21013,0.029989303588485082,1
"Boone County, Kentucky",21015,0.06961501689233492,2
"Bourbon County, Kentucky",21017,0.20037610985768617,4
"Boyd County, Kentucky",21019,0.0462300361902673,1
"Boyle County, Kentucky",21021,0.10281637388436698,3
"Bracken County, Kentucky",21023,0.03250816352591349,1
"Breathitt County, Kentucky",21025,0.017774555146194245,1
"Breckinridge County, Kentucky",21027,0.0831713845702552,3
"Bullitt County, Kentucky",21029,0.0330730295568249,1
"Butler County, Kentucky",21031,0.03725891856375372,1
"Caldwell County, Kentucky",21033,0.050328787082020675,1
"Calloway County, Kentucky",21035,0.07584977666417872,2
"Campbell County, Kentucky",21037,0.09348264235732724,3
"Carlisle County, Kentucky",21039,0.09425215544170935,3
"Carroll County, Kentucky",21041,0.03498111583879141,1
"Carter County, Kentucky",21043,0.024362628740552405,1
"Casey County, Kentucky",21045,0.060427096563755604,2
"Christian County, Kentucky",21047,0.06108807436889503,2
"Clark County, Kentucky",21049,0.062157519585598696,2
"Clay County, Kentucky",21051,0.020943677086578738,1
"Clinton County, Kentucky",21053,0.05221994129922128,1
"Crittenden County, Kentucky",21055,0.06415518241422603,2
"Cumberland County, Kentucky",21057,0.0933508459054321,3
"Daviess County, Kentucky",21059,0.06887934505064162,2
"Edmonson County, Kentucky",21061,0.032729901044712954,1
"Elliott County, Kentucky",21063,0.026889805781565315,1
"Estill County, Kentucky",21065,0.02146388639436314,1
"Fayette County, Kentucky",21067,0.17223993118986947,4
"Fleming County, Kentucky",21069,0.05840069632720715,2
"Floyd County, Kentucky",21071,0.022962711850306662,1
"Franklin County, Kentucky",21073,0.10050539403334494,3
"Fulton County, Kentucky",21075,0.04050979306952003,1
"Gallatin County, Kentucky",21077,0.03783744934458948,1
"Garrard County, Kentucky",21079,0.06961467969841521,2
"Grant County, Kentucky",21081,0.03918036214284458,1
"Graves County, Kentucky",21083,0.08839030027493984,3
"Grayson County, Kentucky",21085,0.06861273676157434,2
"Green County, Kentucky",21087,0.04792244945062287,1
"Greenup County, Kentucky",21089,0.04092807248615432,1
"Hancock County, Kentucky",21091,0.03551667662616471,1
"Hardin County, Kentucky",21093,0.08660875000974032,3
"Harlan County, Kentucky",21095,0.019270577473616452,1
"Harrison County, Kentucky",21097,0.04494004770397748,1
"Hart County, Kentucky",21099,0.0742215976131248,2
"Henderson County, Kentucky",21101,0.05991045777435998,2
"Henry County, Kentucky",21103,0.052134436552683606,1
"Hickman County, Kentucky",21105,0.04888263741821285,1
"Hopkins County, Kentucky",21107,0.06843181021921305,2
"Jackson County, Kentucky",21109,0.021820352270705518,1
"Jefferson County, Kentucky",21111,0.11749767102758313,3
"Jessamine County, Kentucky",21113,0.13682966643815642,4
"Johnson County, Kentucky",21115,0.024412173222878118,1
"Kenton County, Kentucky",21117,0.145284698030947,4
"Knott County, Kentucky",21119,0.026121875877562484,1
"Knox County, Kentucky",21121,0.02627967264779139,1
"Larue County, Kentucky",21123,0.05090579353032782,1
"Laurel County, Kentucky",21125,0.07151240129811685,2
"Lawrence County, Kentucky",21127,0.015543431843336848,1
"Lee County, Kentucky",21129,0.02217568962759383,1
"Leslie County, Kentucky",21131,0.007869209449650257,1
"Letcher County, Kentucky",21133,0.016339324418953617,1
"Lewis County, Kentucky",21135,0.023674117904887135,1
"Lincoln County, Kentucky",21137,0.056738106637885095,1
"Livingston County, Kentucky",21139,0.05543486498092808,1
"Logan County, Kentucky",21141,0.06528627633744385,2
"Lyon County, Kentucky",21143,0.08563427407622927,3
"McCracken County, Kentucky",21145,0.24588316019909442,4
"McCreary County, Kentucky",21147,0.02758097634066483,1
