county_name,fips_code,unemployment_velocity,gdp_velocity,quadrant
"Boone County, Iowa",19015,0.2333333333333334,-26000.0,Decelerating & Loosening
"Bremer County, Iowa",19017,0.2666666666666666,6515.666666666667,Growing but Loosening
"Buchanan County, Iowa",19019,0.16666666666666666,5343.666666666667,Growing but Loosening
"Buena Vista County, Iowa",19021,0.1333333333333333,70889.0,Growing but Loosening
"Butler County, Iowa",19023,0.2666666666666666,-7452.333333333333,Decelerating & Loosening
"Calhoun County, Iowa",19025,0.2333333333333334,-7189.0,Decelerating & Loosening
"Carroll County, Iowa",19027,0.1333333333333333,12967.0,Growing but Loosening
"Cass County, Iowa",19029,0.13333333333333344,11178.333333333334,Growing but Loosening
"Cedar County, Iowa",19031,0.1333333333333333,-25579.333333333332,Decelerating & Loosening
"Cerro Gordo County, Iowa",19033,0.16666666666666666,88315.33333333333,Growing but Loosening
"Cherokee County, Iowa",19035,0.10000000000000009,36591.333333333336,Growing but Loosening
"Chickasaw County, Iowa",19037,0.16666666666666666,39891.333333333336,Growing but Loosening
"Clarke County, Iowa",19039,0.03333333333333336,23323.666666666668,Growing but Loosening
"Clay County, Iowa",19041,0.13333333333333344,44450.0,Growing but Loosening
"Clayton County, Iowa",19043,0.033333333333333215,2153.0,Growing but Loosening
"Clinton County, Iowa",19045,0.3,-35130.333333333336,Decelerating & Loosening
"Crawford County, Iowa",19047,0.23333333333333325,13535.666666666666,Growing but Loosening
"Dallas County, Iowa",19049,0.3666666666666667,492711.0,Growing but Loosening
"Davis County, Iowa",19051,0.2666666666666666,8003.333333333333,Growing but Loosening
"Decatur County, Iowa",19053,0.1333333333333333,-5758.666666666667,Decelerating & Loosening
"Delaware County, Iowa",19055,0.16666666666666666,16774.666666666668,Growing but Loosening
"Des Moines County, Iowa",19057,0.0,-17657.333333333332,Slowing but Tightening
"Dickinson County, Iowa",19059,0.09999999999999994,37844.0,Growing but Loosening
"Dubuque County, Iowa",19061,0.1333333333333333,39411.0,Growing but Loosening
"Emmet County, Iowa",19063,0.16666666666666666,368.0,Growing but Loosening
"Fayette County, Iowa",19065,0.16666666666666666,16642.666666666668,Growing but Loosening
"Floyd County, Iowa",19067,0.23333333333333325,15705.666666666666,Growing but Loosening
"Franklin County, Iowa",19069,0.16666666666666666,-16744.666666666668,Decelerating & Loosening
"Fremont County, Iowa",19071,0.2333333333333334,-21428.0,Decelerating & Loosening
"Greene County, Iowa",19073,0.3333333333333333,-10215.333333333334,Decelerating & Loosening
"Grundy County, Iowa",19075,0.2333333333333334,-20151.0,Decelerating & Loosening
"Guthrie County, Iowa",19077,0.2333333333333334,19903.333333333332,Growing but Loosening
"Hamilton County, Iowa",19079,0.06666666666666658,21960.0,Growing but Loosening
"Hancock County, Iowa",19081,0.2666666666666668,31115.333333333332,Growing but Loosening
"Hardin County, Iowa",19083,0.10000000000000009,-11909.666666666666,Decelerating & Loosening
"Harrison County, Iowa",19085,0.033333333333333215,-3279.0,Decelerating & Loosening
"Henry County, Iowa",19087,0.16666666666666666,-38451.333333333336,Decelerating & Loosening
"Howard County, Iowa",19089,-0.033333333333333215,17185.333333333332,Accelerating & Tightening
"Humboldt County, Iowa",19091,0.16666666666666666,-7253.333333333333,Decelerating & Loosening
"Ida County, Iowa",19093,0.1333333333333333,-18498.666666666668,Decelerating & Loosening
"Iowa County, Iowa",19095,0.3,-49930.666666666664,Decelerating & Loosening
"Jackson County, Iowa",19097,0.19999999999999987,6273.0,Growing but Loosening
"Jasper County, Iowa",19099,0.16666666666666666,-44893.333333333336,Decelerating & Loosening
"Jefferson County, Iowa",19101,0.2666666666666668,-8977.666666666666,Decelerating & Loosening
"Johnson County, Iowa",19103,0.10000000000000009,69045.66666666667,Growing but Loosening
"Jones County, Iowa",19105,0.3000000000000001,-12778.333333333334,Decelerating & Loosening
"Keokuk County, Iowa",19107,0.09999999999999994,-6982.333333333333,Decelerating & Loosening
"Kossuth County, Iowa",19109,0.1333333333333333,11808.333333333334,Growing but Loosening
"Lee County, Iowa",19111,-0.2333333333333334,-52058.666666666664,Slowing but Tightening
"Linn County, Iowa",19113,0.23333333333333325,-51189.666666666664,Decelerating & Loosening
"Louisa County, Iowa",19115,0.16666666666666666,-22859.0,Decelerating & Loosening
"Lucas County, Iowa",19117,0.4666666666666666,-20580.333333333332,Decelerating & Loosening
"Lyon County, Iowa",19119,0.1333333333333333,74470.33333333333,Growing but Loosening
"Madison County, Iowa",19121,0.06666666666666658,15953.333333333334,Growing but Loosening
"Mahaska County, Iowa",19123,0.09999999999999994,-6717.0,Decelerating & Loosening
"Marion County, Iowa",19125,0.19999999999999987,-3396.6666666666665,Decelerating & Loosening
"Marshall County, Iowa",19127,0.5,-25738.666666666668,Decelerating & Loosening
"Mills County, Iowa",19129,0.4000000000000001,-31895.333333333332,Decelerating & Loosening
"Mitchell County, Iowa",19131,0.19999999999999987,26287.333333333332,Growing but Loosening
"Monona County, Iowa",19133,0.0,-2108.0,Slowing but Tightening
"Monroe County, Iowa",19135,0.3333333333333333,4467.666666666667,Growing but Loosening
"Montgomery County, Iowa",19137,0.16666666666666666,-14350.0,Decelerating & Loosening
"Muscatine County, Iowa",19139,0.23333333333333325,-3487.3333333333335,Decelerating & Loosening
"O'Brien County, Iowa",19141,0.10000000000000009,25117.666666666668,Growing but Loosening
"Osceola County, Iowa",19143,0.1333333333333333,33547.0,Growing but Loosening
"Page County, Iowa",19145,0.23333333333333325,-18366.666666666668,Decelerating & Loosening
"Palo Alto County, Iowa",19147,0.06666666666666672,22777.666666666668,Growing but Loosening
"Plymouth County, Iowa",19149,0.10000000000000009,25649.666666666668,Growing but Loosening
"Pocahontas County, Iowa",19151,0.3,-16927.666666666668,Decelerating & Loosening
"Polk County, Iowa",19153,0.3000000000000001,32860.333333333336,Growing but Loosening
"Pottawattamie County, Iowa",19155,0.2666666666666666,171549.0,Growing but Loosening
"Poweshiek County, Iowa",19157,0.1333333333333333,20112.666666666668,Growing but Loosening
"Ringgold County, Iowa",19159,0.1333333333333333,-2689.3333333333335,Decelerating & Loosening
"Sac County, Iowa",19161,0.20000000000000004,14897.333333333334,Growing but Loosening
"Scott County, Iowa",19163,0.3333333333333333,250694.33333333334,Growing but Loosening
"Shelby County, Iowa",19165,0.06666666666666658,5111.333333333333,Growing but Loosening
"Sioux County, Iowa",19167,0.09999999999999994,193020.0,Growing but Loosening
"Story County, Iowa",19169,0.20000000000000004,82463.33333333333,Growing but Loosening
"Tama County, Iowa",19171,0.36666666666666653,-22893.333333333332,Decelerating & Loosening
"Taylor County, Iowa",19173,0.1333333333333333,-6940.666666666667,Decelerating & Loosening
"Union County, Iowa",19175,0.20000000000000004,6790.666666666667,Growing but Loosening
"Van Buren County, Iowa",19177,0.06666666666666672,-10646.333333333334,Decelerating & Loosening
"Wapello County, Iowa",19179,0.3,-36611.333333333336,Decelerating & Loosening
"Warren County, Iowa",19181,0.20000000000000004,11526.0,Growing but Loosening
"Washington County, Iowa",19183,0.0,50902.0,Accelerating & Tightening
"Wayne County, Iowa",19185,0.2333333333333334,-13618.0,Decelerating & Loosening
"Webster County, Iowa",19187,0.10000000000000009,-15161.333333333334,Decelerating & Loosening
"Winnebago County, Iowa",19189,0.3666666666666667,12934.333333333334,Growing but Loosening
"Winneshiek County, Iowa",19191,0.06666666666666672,-1111.0,Decelerating & Loosening
"Woodbury County, Iowa",19193,0.20000000000000004,30289.333333333332,Growing but Loosening
"Worth County, Iowa",19195,0.1333333333333333,-2469.0,Decelerating & Loosening
"Wright County, Iowa",19197,0.0,81165.66666666667,Accelerating & Tightening
"Allen County, Kansas",20001,0.2999999999999998,-9648.0,Decelerating & Loosening
"Anderson County, Kansas",20003,0.2666666666666668,-4085.6666666666665,Decelerating & Loosening
"Atchison County, Kansas",20005,0.2999999999999998,-12498.333333333334,Decelerating & Loosening
"Barber County, Kansas",20007,0.3000000000000001,559.0,Growing but Loosening
"Barton County, Kansas",20009,0.3000000000000001,28589.666666666668,Growing but Loosening
"Bourbon County, Kansas",20011,0.5333333333333335,-2446.6666666666665,Decelerating & Loosening
"Brown County, Kansas",20013,0.5000000000000001,-32982.666666666664,Decelerating & Loosening
"Butler County, Kansas",20015,0.3,133368.33333333334,Growing but Loosening
"Chase County, Kansas",20017,0.4333333333333333,-6866.666666666667,Decelerating & Loosening
"Chautauqua County, Kansas",20019,0.4000000000000001,-1206.0,Decelerating & Loosening
"Cherokee County, Kansas",20021,0.3666666666666667,1545.0,Growing but Loosening
"Cheyenne County, Kansas",20023,0.2666666666666666,-5295.666666666667,Decelerating & Loosening
"Clark County, Kansas",20025,0.2333333333333334,7561.0,Growing but Loosening
"Clay County, Kansas",20027,0.3,-11332.333333333334,Decelerating & Loosening
"Cloud County, Kansas",20029,0.3,-3675.3333333333335,Decelerating & Loosening
"Coffey County, Kansas",20031,0.3000000000000001,-6640.666666666667,Decelerating & Loosening
"Comanche County, Kansas",20033,0.2666666666666668,1174.6666666666667,Growing but Loosening
"Cowley County, Kansas",20035,0.3333333333333333,-10170.333333333334,Decelerating & Loosening
"Crawford County, Kansas",20037,0.5666666666666665,-16338.333333333334,Decelerating & Loosening
"Decatur County, Kansas",20039,0.2666666666666668,9472.0,Growing but Loosening
"Dickinson County, Kansas",20041,0.3000000000000001,-19029.333333333332,Decelerating & Loosening
"Doniphan County, Kansas",20043,0.3666666666666667,-10752.333333333334,Decelerating & Loosening
"Douglas County, Kansas",20045,0.3,125885.66666666667,Growing but Loosening
"Edwards County, Kansas",20047,0.3,5195.333333333333,Growing but Loosening
"Elk County, Kansas",20049,0.36666666666666686,1761.6666666666667,Growing but Loosening
"Ellis County, Kansas",20051,0.2666666666666666,-2496.0,Decelerating & Loosening
"Ellsworth County, Kansas",20053,0.3000000000000001,-10320.666666666666,Decelerating & Loosening
"Finney County, Kansas",20055,0.20000000000000004,43066.0,Growing but Loosening
"Ford County, Kansas",20057,0.2333333333333334,51718.666666666664,Growing but Loosening
"Franklin County, Kansas",20059,0.3666666666666667,-14756.666666666666,Decelerating & Loosening
"Geary County, Kansas",20061,0.3666666666666667,-26814.0,Decelerating & Loosening
"Gove County, Kansas",20063,0.3333333333333333,7898.666666666667,Growing but Loosening
"Graham County, Kansas",20065,0.6333333333333333,-653.0,Decelerating & Loosening
"Grant County, Kansas",20067,0.2333333333333334,29860.666666666668,Growing but Loosening
"Gray County, Kansas",20069,0.16666666666666666,64423.333333333336,Growing but Loosening
"Greeley County, Kansas",20071,0.4666666666666666,19957.666666666668,Growing but Loosening
"Greenwood County, Kansas",20073,0.5,6860.666666666667,Growing but Loosening
"Hamilton County, Kansas",20075,0.23333333333333325,48907.333333333336,Growing but Loosening
"Harper County, Kansas",20077,0.3333333333333333,14640.333333333334,Growing but Loosening
"Harvey County, Kansas",20079,0.4333333333333333,-16418.666666666668,Decelerating & Loosening
"Haskell County, Kansas",20081,0.20000000000000004,38024.666666666664,Growing but Loosening
"Hodgeman County, Kansas",20083,0.3666666666666667,15149.666666666666,Growing but Loosening
"Jackson County, Kansas",20085,0.19999999999999987,-22871.666666666668,Decelerating & Loosening
"Jefferson County, Kansas",20087,0.20000000000000004,-24375.666666666668,Decelerating & Loosening
"Jewell County, Kansas",20089,0.6,-4567.333333333333,Decelerating & Loosening
"Johnson County, Kansas",20091,0.3666666666666667,1213361.0,Growing but Loosening
"Kearny County, Kansas",20093,0.3333333333333333,-6877.666666666667,Decelerating & Loosening
"Kingman County, Kansas",20095,0.2333333333333334,-20197.0,Decelerating & Loosening
"Kiowa County, Kansas",20097,0.3333333333333333,-9487.0,Decelerating & Loosening
"Labette County, Kansas",20099,0.23333333333333325,5515.666666666667,Growing but Loosening
"Lane County, Kansas",20101,0.3333333333333332,9015.0,Growing but Loosening
"Leavenworth County, Kansas",20103,0.3333333333333332,45256.0,Growing but Loosening
"Lincoln County, Kansas",20105,0.3999999999999999,-3763.6666666666665,Decelerating & Loosening
"Linn County, Kansas",20107,0.4333333333333334,-18537.666666666668,Decelerating & Loosening
"Logan County, Kansas",20109,0.23333333333333325,3905.0,Growing but Loosening
"Lyon County, Kansas",20111,0.7999999999999999,32255.0,Growing but Loosening
"McPherson County, Kansas",20113,0.3,72657.0,Growing but Loosening
"Marion County, Kansas",20115,0.3666666666666667,5088.0,Growing but Loosening
"Marshall County, Kansas",20117,0.36666666666666653,12.0,Growing but Loosening
"Meade County, Kansas",20119,0.3333333333333333,-4741.666666666667,Decelerating & Loosening
"Miami County, Kansas",20121,0.3333333333333333,32431.666666666668,Growing but Loosening
"Mitchell County, Kansas",20123,0.5333333333333333,-11456.0,Decelerating & Loosening
"Montgomery County, Kansas",20125,0.3000000000000001,138575.33333333334,Growing but Loosening
"Morris County, Kansas",20127,0.20000000000000004,-1946.3333333333333,Decelerating & Loosening
"Morton County, Kansas",20129,0.2666666666666666,7793.333333333333,Growing but Loosening
"Nemaha County, Kansas",20131,0.20000000000000004,-15552.333333333334,Decelerating & Loosening
"Neosho County, Kansas",20133,0.2666666666666666,6258.0,Growing but Loosening
"Ness County, Kansas",20135,0.3,-1134.0,Decelerating & Loosening
"Norton County, Kansas",20137,0.2666666666666666,5978.0,Growing but Loosening
"Osage County, Kansas",20139,0.2333333333333334,-7774.666666666667,Decelerating & Loosening
"Osborne County, Kansas",20141,0.4000000000000001,-9485.666666666666,Decelerating & Loosening
"Ottawa County, Kansas",20143,0.16666666666666666,-8080.333333333333,Decelerating & Loosening
"Pawnee County, Kansas",20145,0.2333333333333334,-2986.0,Decelerating & Loosening
"Phillips County, Kansas",20147,0.2666666666666668,25029.333333333332,Growing but Loosening
"Pottawatomie County, Kansas",20149,0.3,-45519.666666666664,Decelerating & Loosening
"Pratt County, Kansas",20151,0.3,912.6666666666666,Growing but Loosening
"Rawlins County, Kansas",20153,0.19999999999999987,-11637.333333333334,Decelerating & Loosening
"Reno County, Kansas",20155,0.3,15005.0,Growing but Loosening
"Republic County, Kansas",20157,0.2666666666666668,24833.0,Growing but Loosening
"Rice County, Kansas",20159,0.3333333333333333,39089.0,Growing but Loosening
"Riley County, Kansas",20161,0.2666666666666666,59430.333333333336,Growing but Loosening
"Rooks County, Kansas",20163,0.16666666666666666,-3951.3333333333335,Decelerating & Loosening
"Rush County, Kansas",20165,0.4000000000000001,-2206.0,Decelerating & Loosening
"Russell County, Kansas",20167,0.4333333333333333,-863.0,Decelerating & Loosening
"Saline County, Kansas",20169,0.23333333333333325,26600.666666666668,Growing but Loosening
"Scott County, Kansas",20171,0.2333333333333334,35838.0,Growing but Loosening
"Sedgwick County, Kansas",20173,0.2999999999999998,1130680.0,Growing but Loosening
"Seward County, Kansas",20175,0.2666666666666668,13538.0,Growing but Loosening
"Shawnee County, Kansas",20177,0.2666666666666666,240462.33333333334,Growing but Loosening
"Sheridan County, Kansas",20179,0.20000000000000004,8491.666666666666,Growing but Loosening
"Sherman County, Kansas",20181,0.3666666666666667,-5708.0,Decelerating & Loosening
"Smith County, Kansas",20183,0.2666666666666668,-11709.666666666666,Decelerating & Loosening
"Stafford County, Kansas",20185,0.2666666666666668,15987.333333333334,Growing but Loosening
"Stanton County, Kansas",20187,0.5333333333333333,-11789.0,Decelerating & Loosening
"Stevens County, Kansas",20189,0.2666666666666666,9381.333333333334,Growing but Loosening
"Sumner County, Kansas",20191,0.2666666666666666,-10873.0,Decelerating & Loosening
"Thomas County, Kansas",20193,0.2333333333333334,21128.0,Growing but Loosening
"Trego County, Kansas",20195,0.4333333333333334,-7243.333333333333,Decelerating & Loosening
"Wabaunsee County, Kansas",20197,0.2666666666666668,-5092.333333333333,Decelerating & Loosening
"Wallace County, Kansas",20199,0.23333333333333325,2407.6666666666665,Growing but Loosening
"Washington County, Kansas",20201,0.3333333333333333,-5760.666666666667,Decelerating & Loosening
"Wichita County, Kansas",20203,0.16666666666666666,21116.666666666668,Growing but Loosening
"Wilson County, Kansas",20205,0.5333333333333332,-6922.666666666667,Decelerating & Loosening
"Woodson County, Kansas",20207,0.3333333333333333,-592.0,Decelerating & Loosening
"Wyandotte County, Kansas",20209,0.4333333333333333,330719.0,Growing but Loosening
"Adair County, Kentucky",21001,0.13333333333333344,16556.666666666668,Growing but Loosening
"Allen County, Kentucky",21003,0.20000000000000018,3325.6666666666665,Growing but Loosening
"Anderson County, Kentucky",21005,0.2333333333333334,23691.0,Growing but Loosening
"Ballard County, Kentucky",21007,0.0,10375.0,Accelerating & Tightening
"Barren County, Kentucky",21009,0.20000000000000018,16707.666666666668,Growing but Loosening
"Bath County, Kentucky",21011,0.4000000000000001,2954.6666666666665,Growing but Loosening
"Bell County, Kentucky",21013,0.2666666666666666,13767.333333333334,Growing but Loosening
"Boone County, Kentucky",21015,0.20000000000000004,18698.666666666668,Growing but Loosening
"Bourbon County, Kentucky",21017,0.16666666666666666,46588.333333333336,Growing but Loosening
"Boyd County, Kentucky",21019,0.19999999999999987,6659.666666666667,Growing but Loosening
"Boyle County, Kentucky",21021,0.36666666666666686,43376.0,Growing but Loosening
"Bracken County, Kentucky",21023,0.36666666666666653,-1255.6666666666667,Decelerating & Loosening
"Breathitt County, Kentucky",21025,0.09999999999999994,10839.666666666666,Growing but Loosening
"Breckinridge County, Kentucky",21027,0.19999999999999987,-2208.3333333333335,Decelerating & Loosening
"Bullitt County, Kentucky",21029,0.09999999999999994,28705.0,Growing but Loosening
"Butler County, Kentucky",21031,0.2999999999999998,6126.0,Growing but Loosening
"Caldwell County, Kentucky",21033,0.2666666666666668,1674.6666666666667,Growing but Loosening
"Calloway County, Kentucky",21035,0.3000000000000001,15514.0,Growing but Loosening
"Campbell County, Kentucky",21037,0.1333333333333333,137502.0,Growing but Loosening
"Carlisle County, Kentucky",21039,0.09999999999999994,7133.0,Growing but Loosening
"Carroll County, Kentucky",21041,0.19999999999999987,-30231.333333333332,Decelerating & Loosening
"Carter County, Kentucky",21043,0.09999999999999994,7802.666666666667,Growing but Loosening
"Casey County, Kentucky",21045,0.2999999999999998,3793.0,Growing but Loosening
"Christian County, Kentucky",21047,0.09999999999999994,19743.0,Growing but Loosening
"Clark County, Kentucky",21049,0.19999999999999987,25932.0,Growing but Loosening
"Clay County, Kentucky",21051,0.4000000000000001,-1947.3333333333333,Decelerating & Loosening
"Clinton County, Kentucky",21053,0.2666666666666669,8730.0,Growing but Loosening
"Crittenden County, Kentucky",21055,0.10000000000000024,995.0,Growing but Loosening
"Cumberland County, Kentucky",21057,0.09999999999999994,13140.0,Growing but Loosening
"Daviess County, Kentucky",21059,0.10000000000000009,56795.0,Growing but Loosening
"Edmonson County, Kentucky",21061,0.2666666666666666,905.0,Growing but Loosening
"Elliott County, Kentucky",21063,-0.13333333333333344,3317.0,Accelerating & Tightening
"Estill County, Kentucky",21065,0.20000000000000018,3677.0,Growing but Loosening
"Fayette County, Kentucky",21067,0.19999999999999987,714235.0,Growing but Loosening
"Fleming County, Kentucky",21069,0.3000000000000001,347.6666666666667,Growing but Loosening
"Floyd County, Kentucky",21071,0.16666666666666666,17150.666666666668,Growing but Loosening
"Franklin County, Kentucky",21073,0.16666666666666652,153314.0,Growing but Loosening
"Fulton County, Kentucky",21075,0.2333333333333334,921.0,Growing but Loosening
"Gallatin County, Kentucky",21077,0.3,17646.666666666668,Growing but Loosening
"Garrard County, Kentucky",21079,0.13333333333333344,22454.333333333332,Growing but Loosening
"Grant County, Kentucky",21081,0.20000000000000018,15831.333333333334,Growing but Loosening
"Graves County, Kentucky",21083,-0.13333333333333344,35493.333333333336,Accelerating & Tightening
"Grayson County, Kentucky",21085,0.36666666666666686,2621.6666666666665,Growing but Loosening
"Green County, Kentucky",21087,0.16666666666666666,216.33333333333334,Growing but Loosening
"Greenup County, Kentucky",21089,0.06666666666666672,15553.666666666666,Growing but Loosening
"Hancock County, Kentucky",21091,0.16666666666666666,26526.0,Growing but Loosening
"Hardin County, Kentucky",21093,0.20000000000000018,110647.0,Growing but Loosening
"Harlan County, Kentucky",21095,0.4000000000000001,26147.0,Growing but Loosening
"Harrison County, Kentucky",21097,0.2333333333333334,5515.0,Growing but Loosening
"Hart County, Kentucky",21099,0.16666666666666666,15305.0,Growing but Loosening
"Henderson County, Kentucky",21101,0.13333333333333344,95963.33333333333,Growing but Loosening
"Henry County, Kentucky",21103,0.10000000000000024,19119.333333333332,Growing but Loosening
"Hickman County, Kentucky",21105,0.13333333333333344,14144.0,Growing but Loosening
"Hopkins County, Kentucky",21107,0.13333333333333316,70247.66666666667,Growing but Loosening
"Jackson County, Kentucky",21109,0.3333333333333333,240.0,Growing but Loosening
"Jefferson County, Kentucky",21111,0.16666666666666666,1108781.0,Growing but Loosening
"Jessamine County, Kentucky",21113,0.20000000000000004,77941.33333333333,Growing but Loosening
"Johnson County, Kentucky",21115,0.3000000000000001,17141.333333333332,Growing but Loosening
"Kenton County, Kentucky",21117,0.20000000000000004,70589.0,Growing but Loosening
"Knott County, Kentucky",21119,0.16666666666666666,4586.0,Growing but Loosening
"Knox County, Kentucky",21121,0.3333333333333333,12926.0,Growing but Loosening
"Larue County, Kentucky",21123,0.13333333333333344,-4104.666666666667,Decelerating & Loosening
"Laurel County, Kentucky",21125,0.36666666666666653,36210.0,Growing but Loosening
"Lawrence County, Kentucky",21127,0.3333333333333333,22011.666666666668,Growing but Loosening
"Lee County, Kentucky",21129,0.06666666666666672,1585.3333333333333,Growing but Loosening
"Leslie County, Kentucky",21131,0.2333333333333334,3024.3333333333335,Growing but Loosening
"Letcher County, Kentucky",21133,0.2666666666666666,17096.0,Growing but Loosening
"Lewis County, Kentucky",21135,0.16666666666666638,-4295.666666666667,Decelerating & Loosening
"Lincoln County, Kentucky",21137,0.2666666666666669,16144.666666666666,Growing but Loosening
"Livingston County, Kentucky",21139,0.20000000000000018,20878.0,Growing but Loosening
"Logan County, Kentucky",21141,0.3333333333333333,873.6666666666666,Growing but Loosening
"Lyon County, Kentucky",21143,0.16666666666666666,12213.666666666666,Growing but Loosening
"McCracken County, Kentucky",21145,0.09999999999999994,208787.0,Growing but Loosening
"McCreary County, Kentucky",21147,0.3333333333333333,1249.6666666666667,Growing but Loosening
"McLean County, Kentucky",21149,0.06666666666666672,10780.0,Growing but Loosening
"Madison County, Kentucky",21151,0.2333333333333334,163881.33333333334,Growing but Loosening
"Magoffin County, Kentucky",21153,0.033333333333333805,5282.666666666667,Growing but Loosening
"Marion County, Kentucky",21155,0.2666666666666666,16942.0,Growing but Loosening
"Marshall County, Kentucky",21157,0.13333333333333316,10647.333333333334,Growing but Loosening
"Martin County, Kentucky",21159,0.8999999999999998,11767.333333333334,Growing but Loosening
"Mason County, Kentucky",21161,0.4333333333333333,13497.666666666666,Growing but Loosening
"Meade County, Kentucky",21163,0.2666666666666668,57396.0,Growing but Loosening
"Menifee County, Kentucky",21165,0.4000000000000001,-773.6666666666666,Decelerating & Loosening
"Mercer County, Kentucky",21167,0.2999999999999998,27533.666666666668,Growing but Loosening
"Metcalfe County, Kentucky",21169,0.09999999999999994,3347.3333333333335,Growing but Loosening
"Monroe County, Kentucky",21171,0.3333333333333332,11564.333333333334,Growing but Loosening
"Montgomery County, Kentucky",21173,0.2333333333333331,20228.666666666668,Growing but Loosening
"Morgan County, Kentucky",21175,0.06666666666666672,13492.666666666666,Growing but Loosening
"Muhlenberg County, Kentucky",21177,0.2666666666666666,46705.0,Growing but Loosening
"Nelson County, Kentucky",21179,0.10000000000000024,46182.333333333336,Growing but Loosening
"Nicholas County, Kentucky",21181,0.0,689.0,Accelerating & Tightening
"Ohio County, Kentucky",21183,0.2999999999999998,16753.666666666668,Growing but Loosening
"Oldham County, Kentucky",21185,0.16666666666666666,141987.66666666666,Growing but Loosening
"Owen County, Kentucky",21187,0.20000000000000018,8018.0,Growing but Loosening
"Owsley County, Kentucky",21189,-0.033333333333333215,479.3333333333333,Accelerating & Tightening
"Pendleton County, Kentucky",21191,0.3333333333333333,3039.0,Growing but Loosening
"Perry County, Kentucky",21193,0.2666666666666669,27702.666666666668,Growing but Loosening
"Pike County, Kentucky",21195,0.3333333333333333,49621.666666666664,Growing but Loosening
"Powell County, Kentucky",21197,0.19999999999999987,7174.0,Growing but Loosening
"Pulaski County, Kentucky",21199,0.13333333333333316,49957.333333333336,Growing but Loosening
"Robertson County, Kentucky",21201,0.19999999999999987,1052.3333333333333,Growing but Loosening
"Rockcastle County, Kentucky",21203,0.06666666666666643,9871.666666666666,Growing but Loosening
"Rowan County, Kentucky",21205,0.36666666666666653,31516.666666666668,Growing but Loosening
"Russell County, Kentucky",21207,0.3000000000000001,69812.33333333333,Growing but Loosening
"Scott County, Kentucky",21209,0.19999999999999987,153030.33333333334,Growing but Loosening
"Shelby County, Kentucky",21211,0.09999999999999994,57790.0,Growing but Loosening
"Simpson County, Kentucky",21213,0.2666666666666666,5112.333333333333,Growing but Loosening
"Spencer County, Kentucky",21215,-0.03333333333333351,11261.0,Accelerating & Tightening
"Taylor County, Kentucky",21217,0.2666666666666666,17063.0,Growing but Loosening
"Todd County, Kentucky",21219,0.23333333333333325,15954.333333333334,Growing but Loosening
"Trigg County, Kentucky",21221,0.033333333333333215,23718.333333333332,Growing but Loosening
"Trimble County, Kentucky",21223,-0.03333333333333351,11076.333333333334,Accelerating & Tightening
"Union County, Kentucky",21225,0.13333333333333344,15894.333333333334,Growing but Loosening
"Warren County, Kentucky",21227,0.2333333333333334,395621.0,Growing but Loosening
"Washington County, Kentucky",21229,0.09999999999999994,14881.333333333334,Growing but Loosening
"Wayne County, Kentucky",21231,0.3000000000000001,-7530.333333333333,Decelerating & Loosening
"Webster County, Kentucky",21233,0.13333333333333344,-13029.0,Decelerating & Loosening
"Whitley County, Kentucky",21235,0.16666666666666666,47156.666666666664,Growing but Loosening
"Wolfe County, Kentucky",21237,0.2666666666666666,3191.0,Growing but Loosening
"Woodford County, Kentucky",21239,0.1333333333333333,26451.0,Growing but Loosening
"Acadia Parish, Louisiana",22001,0.16666666666666652,36871.666666666664,Growing but Loosening
"Allen Parish, Louisiana",22003,0.2333333333333334,39105.333333333336,Growing but Loosening
"Ascension Parish, Louisiana",22005,0.20000000000000004,332332.0,Growing but Loosening
"Assumption Parish, Louisiana",22007,0.16666666666666666,21339.333333333332,Growing but Loosening
"Avoyelles Parish, Louisiana",22009,0.16666666666666666,3035.0,Growing but Loosening
"Beauregard Parish, Louisiana",22011,0.3333333333333333,57737.0,Growing but Loosening
"Bienville Parish, Louisiana",22013,0.19999999999999987,25004.333333333332,Growing but Loosening
"Bossier Parish, Louisiana",22015,0.23333333333333325,195511.66666666666,Growing but Loosening
"Caddo Parish, Louisiana",22017,0.13333333333333344,322158.0,Growing but Loosening
"Calcasieu Parish, Louisiana",22019,0.2333333333333334,-102136.0,Decelerating & Loosening
"Caldwell Parish, Louisiana",22021,0.3333333333333333,346.3333333333333,Growing but Loosening
"Cameron Parish, Louisiana",22023,0.20000000000000004,-105234.33333333333,Decelerating & Loosening
"Catahoula Parish, Louisiana",22025,0.36666666666666686,614.3333333333334,Growing but Loosening
"Claiborne Parish, Louisiana",22027,0.5,21362.0,Growing but Loosening
"Concordia Parish, Louisiana",22029,0.4333333333333333,-5748.666666666667,Decelerating & Loosening
"De Soto Parish, Louisiana",22031,0.3000000000000001,72086.33333333333,Growing but Loosening
"East Baton Rouge Parish, Louisiana",22033,0.16666666666666666,1218126.6666666667,Growing but Loosening
"East Carroll Parish, Louisiana",22035,0.8999999999999998,-13605.0,Decelerating & Loosening
"East Feliciana Parish, Louisiana",22037,0.23333333333333325,17880.0,Growing but Loosening
"Evangeline Parish, Louisiana",22039,0.19999999999999987,42973.333333333336,Growing but Loosening
"Franklin Parish, Louisiana",22041,0.2666666666666666,-1669.0,Decelerating & Loosening
"Grant Parish, Louisiana",22043,0.2666666666666668,10514.0,Growing but Loosening
