county_name,fips_code,data_tier,num_returns,capital_to_wage_ratio,capital_to_wage_ratio_normalized_mean,relative_move,low_return_flag,thin_claimer_flag,concentrated_gain_flag
"Gilchrist County, Florida",12041,T2 small (2.2k-11.7k),7740.0,0.05106506688070177,0.4534803427670296,0.7532030368823638,False,False,False
"Glades County, Florida",12043,T2 small (2.2k-11.7k),4950.0,0.10274982538738132,0.5261968890034288,0.0739645459174039,False,False,False
"Gulf County, Florida",12045,T2 small (2.2k-11.7k),6590.0,0.3571195890262213,1.3777303939615708,0.03921015871358172,False,False,True
"Hamilton County, Florida",12047,T2 small (2.2k-11.7k),5100.0,0.11182269470332037,0.39488241629031184,0.32699089060127234,False,False,False
"Hardee County, Florida",12049,T2 small (2.2k-11.7k),10620.0,0.09590800059905673,0.5409604438968674,0.6067401296543932,False,False,False
"Hendry County, Florida",12051,T3 mid (11.7k-100k),19600.0,0.08589438933367356,0.40704010590768824,0.029188412552789776,False,False,False
"Hernando County, Florida",12053,T3 mid (11.7k-100k),96950.0,0.0976524879395927,0.6026784277483062,0.278958876750356,False,False,False
"Highlands County, Florida",12055,T3 mid (11.7k-100k),48100.0,0.20018203783077101,0.918356551275625,0.018473408786489915,False,False,False
"Hillsborough County, Florida",12057,T4 large (>=100k),740230.0,0.1924829167155727,1.0758041076995308,0.21426827886903738,False,False,True
"Holmes County, Florida",12059,T2 small (2.2k-11.7k),7230.0,0.06051726624712482,0.32909919648611047,0.2463130099078744,False,False,False
"Indian River County, Florida",12061,T3 mid (11.7k-100k),86430.0,0.973848613689895,6.06685314313817,0.3317733334173575,False,False,True
"Jackson County, Florida",12063,T3 mid (11.7k-100k),19390.0,0.09285412917759348,0.45360582022355567,0.1818062441553624,False,False,False
"Jefferson County, Florida",12065,T2 small (2.2k-11.7k),6340.0,0.1371482235835823,1.154067847551903,0.31619541337321533,False,False,False
"Lafayette County, Florida",12067,T2 small (2.2k-11.7k),2820.0,0.08247990204918422,0.4846952379597629,0.28774132778611095,False,False,False
"Lake County, Florida",12069,T4 large (>=100k),199610.0,0.15037594318937567,0.8337292354179562,0.18896831179560195,False,False,False
"Lee County, Florida",12071,T4 large (>=100k),401220.0,0.4463240563983714,2.707875114948288,0.28208074528884614,False,False,True
"Leon County, Florida",12073,T4 large (>=100k),133430.0,0.1298518237907896,0.8334333429992334,0.35709409198125835,False,False,False
"Levy County, Florida",12075,T3 mid (11.7k-100k),19740.0,0.15007521394588916,0.6885131576636251,0.07162445440748877,False,False,False
"Liberty County, Florida",12077,T2 small (2.2k-11.7k),2650.0,0.041199573695429065,0.1685193541187073,0.1594994446416861,False,False,False
"Madison County, Florida",12079,T2 small (2.2k-11.7k),7470.0,0.16103230334400068,0.5644875369630661,0.516173095055123,False,False,False
"Manatee County, Florida",12081,T4 large (>=100k),214540.0,0.3204836289498077,1.7142565289187395,0.22631466080962984,False,False,True
"Marion County, Florida",12083,T4 large (>=100k),190030.0,0.21681431268676601,1.075290347419113,0.1529834947014154,False,False,False
"Martin County, Florida",12085,T3 mid (11.7k-100k),85010.0,0.8925182990910974,5.442587013753363,0.2266735230563421,False,False,True
"Miami-Dade County, Florida",12086,T4 large (>=100k),1445830.0,0.5263335992901507,2.417949568938435,0.028158142698469356,False,False,True
"Monroe County, Florida",12087,T3 mid (11.7k-100k),46010.0,1.1060647236487269,6.634384499129053,0.19151898499968484,False,False,True
"Nassau County, Florida",12089,T3 mid (11.7k-100k),49670.0,0.2728487091538184,1.6632837922542933,0.30667832968994424,False,False,True
"Okaloosa County, Florida",12091,T4 large (>=100k),109410.0,0.24398706958261734,1.2059821978394274,0.18171415246658582,False,False,True
"Okeechobee County, Florida",12093,T3 mid (11.7k-100k),17200.0,0.2177483878993011,0.7517286985886396,0.285131094849785,False,False,True
"Orange County, Florida",12095,T4 large (>=100k),719020.0,0.2033700240819486,1.0411000165527635,0.13020630644311376,False,False,True
"Osceola County, Florida",12097,T4 large (>=100k),215690.0,0.07118425331651683,0.39140053699737815,0.27949798845403,False,False,False
"Palm Beach County, Florida",12099,T4 large (>=100k),789140.0,0.9644053399640725,5.1554199663779245,0.15552645140155189,False,False,True
"Pasco County, Florida",12101,T4 large (>=100k),291030.0,0.08019990765379782,0.5123173101206943,0.27507896985771196,False,False,False
"Pinellas County, Florida",12103,T4 large (>=100k),496460.0,0.29466455567024696,1.8046101709442044,0.28519173558763267,False,False,True
"Polk County, Florida",12105,T4 large (>=100k),374220.0,0.11701754775725762,0.765864075473614,0.3325511452255341,False,False,False
"Putnam County, Florida",12107,T3 mid (11.7k-100k),31770.0,0.09513149803918655,0.4411875716512025,0.15309961230855296,False,False,False
"St. Johns County, Florida",12109,T4 large (>=100k),149030.0,0.2930613234075789,1.6813262530753126,0.34573936373973624,False,False,True
"St. Lucie County, Florida",12111,T4 large (>=100k),181540.0,0.14507296021101163,0.8362979800906121,0.33088280799483255,False,False,False
"Santa Rosa County, Florida",12113,T3 mid (11.7k-100k),90630.0,0.14454191343202202,0.7676909405806145,0.21565933046828586,False,False,False
"Sarasota County, Florida",12115,T4 large (>=100k),239330.0,0.6774412089080539,3.8808133629339694,0.2495462168122854,False,False,True
"Seminole County, Florida",12117,T4 large (>=100k),239200.0,0.14233433397504847,0.7742590370045077,0.22874058638669195,False,False,False
"Sumter County, Florida",12119,T3 mid (11.7k-100k),77550.0,0.4833184854112874,3.536355175002767,0.39637773236330787,False,False,False
"Suwannee County, Florida",12121,T3 mid (11.7k-100k),18690.0,0.11885316087569786,0.5307451889651786,0.021674684768912815,False,False,False
"Taylor County, Florida",12123,T2 small (2.2k-11.7k),8110.0,0.07790064032093846,0.45101146156273925,0.5005735126701526,False,False,False
"Union County, Florida",12125,T2 small (2.2k-11.7k),5310.0,0.03462397969812321,0.19919441954271783,0.30248327627342153,False,False,False
"Volusia County, Florida",12127,T4 large (>=100k),286720.0,0.18422836936650847,1.1360470728995555,0.27188713630161354,False,False,False
"Wakulla County, Florida",12129,T3 mid (11.7k-100k),15740.0,0.0700468840469088,0.3382924498222185,0.11057786639083017,False,False,False
"Walton County, Florida",12131,T3 mid (11.7k-100k),40610.0,0.6042942887869057,3.710265672664705,0.42250153726479045,False,False,True
"Washington County, Florida",12133,T2 small (2.2k-11.7k),10160.0,0.05175359517017522,0.29361530365807187,0.4704877279677068,False,False,False
"Appling County, Georgia",13001,T2 small (2.2k-11.7k),7300.0,0.05318455774556117,0.2544414759342964,0.06557364414746196,False,False,False
"Atkinson County, Georgia",13003,T2 small (2.2k-11.7k),3030.0,0.054506868118495734,0.23416483671670454,0.2747512104500125,False,False,False
"Bacon County, Georgia",13005,T2 small (2.2k-11.7k),4190.0,0.02780735229026354,0.2328096180756624,0.7015275766714608,False,False,False
"Baker County, Georgia",13007,T1 thin (<2.2k returns),1150.0,0.04635248202304258,0.4345734981037571,0.3525224128711247,True,False,False
"Baldwin County, Georgia",13009,T3 mid (11.7k-100k),17890.0,0.1230634081669766,0.5084671297221638,0.09009129026691709,False,False,False
"Banks County, Georgia",13011,T2 small (2.2k-11.7k),8600.0,0.05765647128978557,0.26142658059897983,0.21835363291159848,False,False,False
"Barrow County, Georgia",13013,T3 mid (11.7k-100k),42580.0,0.0569182996889121,0.3380290449857365,0.47956205788649553,False,False,False
"Bartow County, Georgia",13015,T3 mid (11.7k-100k),51900.0,0.08101075439791157,0.49875916828653627,0.40540012781558316,False,False,False
"Ben Hill County, Georgia",13017,T2 small (2.2k-11.7k),6490.0,0.10069071711394632,0.4874901877823228,0.06204291523355856,False,False,False
"Berrien County, Georgia",13019,T2 small (2.2k-11.7k),7220.0,0.07894955448888119,0.4262642817348907,0.10378313830513329,False,False,False
"Bibb County, Georgia",13021,T3 mid (11.7k-100k),68050.0,0.15534606358816277,0.8183052175368752,0.32451343614133765,False,False,False
"Bleckley County, Georgia",13023,T2 small (2.2k-11.7k),4890.0,0.04237563192163188,0.25693036379569517,0.3784569863220879,False,False,False
"Brantley County, Georgia",13025,T2 small (2.2k-11.7k),6990.0,0.023360547424661253,0.12751793275846376,0.166867539075972,False,False,False
"Brooks County, Georgia",13027,T2 small (2.2k-11.7k),6190.0,0.09397693093335083,0.5606807105768649,0.263803421138179,False,False,False
"Bryan County, Georgia",13029,T3 mid (11.7k-100k),20770.0,0.1221187433308984,0.4876931030266368,0.07616885865816454,False,False,False
"Bulloch County, Georgia",13031,T3 mid (11.7k-100k),30420.0,0.07944089272296548,0.495411594170554,0.37051297522941434,False,False,False
"Burke County, Georgia",13033,T2 small (2.2k-11.7k),9970.0,0.09437867393721687,0.3442691662650246,0.21623702271851086,False,False,False
"Butts County, Georgia",13035,T2 small (2.2k-11.7k),11360.0,0.06731856139870533,0.2942161047757826,0.11225942835201343,False,False,False
"Calhoun County, Georgia",13037,T1 thin (<2.2k returns),1990.0,0.04845778273983103,0.2650867679847528,0.18676693628883637,True,False,False
"Camden County, Georgia",13039,T3 mid (11.7k-100k),24570.0,0.046070073395162635,0.290793043362039,0.40545064860374375,False,False,False
"Candler County, Georgia",13043,T2 small (2.2k-11.7k),4370.0,0.08782360956274,0.36424035735508964,0.15358675828698137,False,False,False
"Carroll County, Georgia",13045,T3 mid (11.7k-100k),53930.0,0.08484846420180396,0.4888606363737112,0.3072754718072848,False,False,False
"Catoosa County, Georgia",13047,T3 mid (11.7k-100k),29120.0,0.10808334103402023,0.3304378805425787,0.9250283216040359,False,False,False
"Charlton County, Georgia",13049,T2 small (2.2k-11.7k),3840.0,0.026936826414447213,0.2034958028352296,0.5611481017314439,False,False,False
"Chatham County, Georgia",13051,T4 large (>=100k),135900.0,0.18899981550193723,1.001952638364049,0.2005396019381225,False,False,True
"Chattahoochee County, Georgia",13053,T2 small (2.2k-11.7k),2840.0,0.007988029645331483,0.07531984180947253,0.69612427871079,False,False,False
"Chattooga County, Georgia",13055,T2 small (2.2k-11.7k),9770.0,0.03962925587071772,0.222028666376952,0.0787975985884468,False,False,False
"Cherokee County, Georgia",13057,T4 large (>=100k),135250.0,0.10367074959796825,0.6079080068620503,0.4020675578033287,False,False,False
"Clarke County, Georgia",13059,T3 mid (11.7k-100k),49240.0,0.18808467852146848,0.9475979314819136,0.045541084364598694,False,False,False
"Clay County, Georgia",13061,T1 thin (<2.2k returns),1160.0,0.03030045351473923,0.30136792066485285,0.6053684161794544,True,True,False
"Clayton County, Georgia",13063,T4 large (>=100k),136880.0,0.03265256886292966,0.13407298639585516,0.17033952470144773,False,False,False
"Clinch County, Georgia",13065,T2 small (2.2k-11.7k),2410.0,0.42480024720787535,0.8066773935060624,1.5436408664333456,False,False,True
"Cobb County, Georgia",13067,T4 large (>=100k),371800.0,0.1177930388534285,0.7733376703757441,0.4033726126361708,False,False,False
"Coffee County, Georgia",13069,T3 mid (11.7k-100k),15810.0,0.0696747612799337,0.43481985253783934,0.39914755600397783,False,False,False
"Colquitt County, Georgia",13071,T3 mid (11.7k-100k),17560.0,0.0688937865710724,0.4362845124754397,0.23368401309452214,False,False,False
"Columbia County, Georgia",13073,T3 mid (11.7k-100k),72180.0,0.07357225106742511,0.4481588051890264,0.3422804080292482,False,False,False
"Cook County, Georgia",13075,T2 small (2.2k-11.7k),6750.0,0.047454415179148245,0.25520591972440076,0.0857164343431376,False,False,False
"Coweta County, Georgia",13077,T3 mid (11.7k-100k),72880.0,0.07236646089463453,0.42393959249042734,0.362120407119671,False,False,False
"Crawford County, Georgia",13079,T2 small (2.2k-11.7k),5280.0,0.021797797448606326,0.1446437063472794,0.4958579159105554,False,False,False
"Crisp County, Georgia",13081,T2 small (2.2k-11.7k),8530.0,0.11960187408531174,0.5716618528305165,0.182165703015977,False,False,False
"Dade County, Georgia",13083,T2 small (2.2k-11.7k),6220.0,0.06488869249765697,0.4358031965862555,0.21556033665771038,False,False,False
"Dawson County, Georgia",13085,T3 mid (11.7k-100k),14470.0,0.12137638435279348,0.7423184906658921,0.44557587605587456,False,False,False
"Decatur County, Georgia",13087,T2 small (2.2k-11.7k),11160.0,0.09192487363032971,0.6349411783359139,0.4310817435216128,False,False,False
"DeKalb County, Georgia",13089,T4 large (>=100k),360200.0,0.13693550594943826,0.791503902762959,0.2828369427135231,False,False,False
"Dodge County, Georgia",13091,T2 small (2.2k-11.7k),7490.0,0.0776194494168487,0.37572019334051077,0.3239462550287156,False,False,False
"Dooly County, Georgia",13093,T2 small (2.2k-11.7k),3840.0,0.06048626519578737,0.5022642697212094,0.4716301000526988,False,False,False
"Dougherty County, Georgia",13095,T3 mid (11.7k-100k),35550.0,0.1502124696697964,0.6586779588516178,0.13825559524394768,False,False,True
"Douglas County, Georgia",13097,T3 mid (11.7k-100k),69750.0,0.0426757669501257,0.22638452564686692,0.2389397046371282,False,False,False
"Early County, Georgia",13099,T2 small (2.2k-11.7k),4210.0,0.06954625559723242,0.42652177973924593,0.29474031681894547,False,False,False
"Echols County, Georgia",13101,T1 thin (<2.2k returns),1450.0,0.011016810837277624,0.10276180556440688,0.7575680367067498,True,False,False
"Effingham County, Georgia",13103,T3 mid (11.7k-100k),30880.0,0.047884387862511396,0.2631853091764058,0.17819189180645884,False,False,False
"Elbert County, Georgia",13105,T2 small (2.2k-11.7k),8610.0,0.08549415532374813,0.5022648000703624,0.07110797384577514,False,False,False
"Emanuel County, Georgia",13107,T2 small (2.2k-11.7k),9010.0,0.07533479425371317,0.34289190626664146,0.05058972945950838,False,False,False
"Evans County, Georgia",13109,T2 small (2.2k-11.7k),4250.0,0.08873984264155811,0.388244480841191,0.06563806581911828,False,False,False
"Fannin County, Georgia",13111,T2 small (2.2k-11.7k),11680.0,0.22144176464319965,1.0531307909397258,0.2150667992136747,False,False,False
"Fayette County, Georgia",13113,T3 mid (11.7k-100k),58680.0,0.150107782589848,0.7596965010714856,0.20606770124390514,False,False,False
"Floyd County, Georgia",13115,T3 mid (11.7k-100k),42520.0,0.13540062056264765,0.6480464309986738,0.07987455421469568,False,False,False
"Forsyth County, Georgia",13117,T4 large (>=100k),119270.0,0.10257774350522103,0.616171589872331,0.33513398839583664,False,False,False
"Franklin County, Georgia",13119,T2 small (2.2k-11.7k),10430.0,0.0664449290646459,0.3696062387596293,0.3521290897245475,False,False,False
"Fulton County, Georgia",13121,T4 large (>=100k),510360.0,0.24755686617227066,1.8051225311041112,0.6146446054966789,False,False,True
"Gilmer County, Georgia",13123,T3 mid (11.7k-100k),14220.0,0.1283579402868125,0.6960970698907032,0.2623245503197333,False,False,False
"Glascock County, Georgia",13125,T1 thin (<2.2k returns),1160.0,0.03080712238058707,0.15605771714735814,0.24573442990877625,True,False,False
"Glynn County, Georgia",13127,T3 mid (11.7k-100k),39530.0,0.19962214370400688,1.3958982284266646,0.4151029840536384,False,False,False
"Gordon County, Georgia",13129,T3 mid (11.7k-100k),25680.0,0.07657133617296506,0.3824976430018159,0.32500207302531237,False,False,False
"Grady County, Georgia",13131,T2 small (2.2k-11.7k),9910.0,0.07893132631545613,0.38240443399751534,0.03142269855868459,False,False,False
"Greene County, Georgia",13133,T2 small (2.2k-11.7k),9750.0,0.38072666013409473,2.373989033334172,0.45085440841747176,False,False,True
"Gwinnett County, Georgia",13135,T4 large (>=100k),462200.0,0.0797151270254871,0.515853192876115,0.35711668710464173,False,False,False
"Habersham County, Georgia",13137,T3 mid (11.7k-100k),20700.0,0.08093842993200562,0.49236394899443353,0.4181992278983032,False,False,False
"Hall County, Georgia",13139,T4 large (>=100k),102430.0,0.12440138211039899,0.7550525817365052,0.3893292157731383,False,False,False
"Hancock County, Georgia",13141,T2 small (2.2k-11.7k),3370.0,0.045652860033789426,0.26167262056394264,0.25820502378741783,False,False,False
"Haralson County, Georgia",13143,T3 mid (11.7k-100k),13510.0,0.03387363597530193,0.2720565477323153,0.5607743905257376,False,False,False
"Harris County, Georgia",13145,T3 mid (11.7k-100k),16120.0,0.0864549480206017,0.6070154279890021,0.5274259253049913,False,False,False
"Hart County, Georgia",13147,T3 mid (11.7k-100k),11900.0,0.09966291119906716,0.6508017090290911,0.3383750560131691,False,False,False
"Heard County, Georgia",13149,T2 small (2.2k-11.7k),4720.0,0.0353981890162116,0.14929818106999226,0.1365814213296763,False,False,False
"Henry County, Georgia",13151,T4 large (>=100k),120700.0,0.04518647500180056,0.26172399473537344,0.376652025211955,False,False,False
"Houston County, Georgia",13153,T3 mid (11.7k-100k),77230.0,0.059721298591379,0.34050487263576884,0.2980591751593456,False,False,False
"Irwin County, Georgia",13155,T2 small (2.2k-11.7k),3700.0,0.06916058519438971,0.3743495541124703,0.18258982805671825,False,False,False
"Jackson County, Georgia",13157,T3 mid (11.7k-100k),39860.0,0.06439218120087827,0.32379655879682867,0.24865851240567766,False,False,False
"Jasper County, Georgia",13159,T2 small (2.2k-11.7k),6940.0,0.06721960523654018,0.37168613921714305,0.4259865964430945,False,False,False
"Jeff Davis County, Georgia",13161,T2 small (2.2k-11.7k),5760.0,0.04540711897668595,0.39179752683718305,0.5953736144698503,False,False,False
"Jefferson County, Georgia",13163,T2 small (2.2k-11.7k),6800.0,0.10133489816611178,0.36436331479643636,0.38423434791981964,False,False,False
"Jenkins County, Georgia",13165,T2 small (2.2k-11.7k),3200.0,0.0639371792586477,0.33179353932055816,0.36458334925157554,False,False,False
"Johnson County, Georgia",13167,T2 small (2.2k-11.7k),3270.0,0.04850522377523648,0.2057229320681259,0.20148734189470785,False,False,False
"Jones County, Georgia",13169,T3 mid (11.7k-100k),12810.0,0.04134056689466666,0.3018827561096812,0.5396623225649038,False,False,False
"Lamar County, Georgia",13171,T2 small (2.2k-11.7k),8740.0,0.07749878709307967,0.2837414645995709,0.04094720611674003,False,False,False
"Lanier County, Georgia",13173,T2 small (2.2k-11.7k),3690.0,0.0326841313209532,0.19218813835769738,0.2644590498879524,False,False,False
"Laurens County, Georgia",13175,T3 mid (11.7k-100k),20880.0,0.08805865078805424,0.4695754934254291,0.23671954697153189,False,False,False
"Lee County, Georgia",13177,T3 mid (11.7k-100k),14750.0,0.07639698028180224,0.3139874123459599,0.042474025929603344,False,False,False
"Liberty County, Georgia",13179,T3 mid (11.7k-100k),29320.0,0.022743198079985646,0.12296370346463448,0.16701824880364116,False,False,False
"Lincoln County, Georgia",13181,T2 small (2.2k-11.7k),3540.0,0.06348974483257751,0.3316335212132738,0.3522593150774464,False,False,False
"Long County, Georgia",13183,T2 small (2.2k-11.7k),7450.0,0.01843828942040071,0.07950874456289417,0.06602084347155127,False,False,False
"Lowndes County, Georgia",13185,T3 mid (11.7k-100k),48810.0,0.12515174990151814,0.7177055789738407,0.220873232940071,False,False,False
"Lumpkin County, Georgia",13187,T3 mid (11.7k-100k),14380.0,0.10466567992154173,0.584501000098439,0.33941117214783567,False,False,False
"McDuffie County, Georgia",13189,T2 small (2.2k-11.7k),9860.0,0.0511755823986195,0.30087569921346197,0.2730472159803791,False,False,False
"McIntosh County, Georgia",13191,T2 small (2.2k-11.7k),5500.0,0.09866750974028993,0.489257163262232,0.15208569786769502,False,False,False
"Macon County, Georgia",13193,T2 small (2.2k-11.7k),4530.0,0.08955545804109986,0.4705971487698526,0.22920125426036586,False,False,False
"Madison County, Georgia",13195,T3 mid (11.7k-100k),14200.0,0.06958786802232327,0.4155314171770913,0.2526801253987247,False,False,False
"Marion County, Georgia",13197,T2 small (2.2k-11.7k),2790.0,0.051590778478090876,0.31564302801258604,0.26159297597908854,False,False,False
"Meriwether County, Georgia",13199,T2 small (2.2k-11.7k),9540.0,0.0570156268479429,0.354561926171087,0.2533962556029959,False,False,False
"Miller County, Georgia",13201,T2 small (2.2k-11.7k),2250.0,0.0713495278103076,0.4774538973890953,0.21135793229423966,False,False,False
"Mitchell County, Georgia",13205,T2 small (2.2k-11.7k),8210.0,0.06562488065520725,0.41691971339499057,0.15638163512322933,False,False,False
"Monroe County, Georgia",13207,T3 mid (11.7k-100k),13080.0,0.1085573541083868,0.5446004634608763,0.32943637540249876,False,False,False
"Montgomery County, Georgia",13209,T2 small (2.2k-11.7k),3250.0,0.03632254114160877,0.22085430459469949,0.2438274612791102,False,False,False
"Morgan County, Georgia",13211,T2 small (2.2k-11.7k),9970.0,0.2122142215940562,1.108484546310322,0.06521872104924278,False,False,True
"Murray County, Georgia",13213,T3 mid (11.7k-100k),16590.0,0.0388739110554226,0.2091633592905744,0.4022397306812565,False,False,False
"Muscogee County, Georgia",13215,T3 mid (11.7k-100k),84610.0,0.1535895956996283,1.139524465298327,0.5869677163316103,False,False,False
"Newton County, Georgia",13217,T3 mid (11.7k-100k),54760.0,0.0565616394269441,0.2552699328921072,0.06213869963480429,False,False,False
"Oconee County, Georgia",13219,T3 mid (11.7k-100k),19500.0,0.21149668481220443,1.1671176986114993,0.36252547586914385,False,False,False
"Oglethorpe County, Georgia",13221,T2 small (2.2k-11.7k),6860.0,0.06524284110532441,0.40472061463568565,0.2516627610551437,False,False,False
"Paulding County, Georgia",13223,T3 mid (11.7k-100k),82400.0,0.036419943086872686,0.19562633561436704,0.26312904159137557,False,False,False
"Peach County, Georgia",13225,T3 mid (11.7k-100k),12470.0,0.0831381364032646,0.44306485909245313,0.05952866317832005,False,False,False
"Pickens County, Georgia",13227,T3 mid (11.7k-100k),17460.0,0.1641768345373475,0.8274435233938015,0.1571942841233806,False,False,False
"Pierce County, Georgia",13229,T2 small (2.2k-11.7k),8180.0,0.054338802476680235,0.42117429733231065,0.5449363165400078,False,False,False
"Pike County, Georgia",13231,T2 small (2.2k-11.7k),9330.0,0.06276191309589788,0.3367171347759913,0.24652597271785148,False,False,False
"Polk County, Georgia",13233,T3 mid (11.7k-100k),18150.0,0.06499592182451297,0.2506944227601158,0.3116936579705279,False,False,False
"Pulaski County, Georgia",13235,T2 small (2.2k-11.7k),3960.0,0.0957027977885743,0.7086436461033923,0.08650447816274677,False,False,False
"Putnam County, Georgia",13237,T2 small (2.2k-11.7k),10480.0,0.1627541656314368,1.0082076012274936,0.42400669006105585,False,False,False
"Quitman County, Georgia",13239,T1 thin (<2.2k returns),900.0,0.014037707672204592,0.1256833926951181,0.5456327157293009,True,True,False
"Rabun County, Georgia",13241,T2 small (2.2k-11.7k),8190.0,0.2482852914682795,1.5417437102962488,0.2733040580488325,False,False,False
"Randolph County, Georgia",13243,T2 small (2.2k-11.7k),2510.0,0.05085571593885133,0.29691553784057845,0.107501950869203,False,False,False
"Richmond County, Georgia",13245,T3 mid (11.7k-100k),89130.0,0.07813686843308061,0.5117391522516144,0.28019859685016696,False,False,False
"Rockdale County, Georgia",13247,T3 mid (11.7k-100k),43700.0,0.053517313395880096,0.2748883131335774,0.15273554757804755,False,False,False
"Schley County, Georgia",13249,T1 thin (<2.2k returns),1790.0,0.02326598018263066,0.20181064901826784,0.6557946855354777,True,False,False
"Screven County, Georgia",13251,T2 small (2.2k-11.7k),5690.0,0.09418038896167324,0.3803145741878081,0.27898991162740316,False,False,False
"Seminole County, Georgia",13253,T2 small (2.2k-11.7k),3380.0,0.05620864278102256,0.3908746456724308,0.4022939627495988,False,False,False
"Spalding County, Georgia",13255,T3 mid (11.7k-100k),32250.0,0.0803984930661557,0.42823365206336933,0.23835801414608818,False,False,False
"Stephens County, Georgia",13257,T2 small (2.2k-11.7k),11630.0,0.07454213358345263,0.3569867765121507,0.20051246128100628,False,False,False
"Stewart County, Georgia",13259,T1 thin (<2.2k returns),1520.0,0.06179720156210138,0.32152400660519487,0.2119774613917635,True,False,False
"Sumter County, Georgia",13261,T2 small (2.2k-11.7k),11540.0,0.13910653796319655,0.6721914688689138,0.021802616779995808,False,False,False
"Talbot County, Georgia",13263,T2 small (2.2k-11.7k),2540.0,0.04456247749369824,0.30588256102237843,0.35801061347159724,False,False,False
"Taliaferro County, Georgia",13265,T1 thin (<2.2k returns),640.0,0.012584351632318073,0.25776586936079554,0.8312255355802608,True,True,False
"Tattnall County, Georgia",13267,T2 small (2.2k-11.7k),8280.0,0.046552421627859164,0.2864549625100774,0.18364081557959175,False,False,False
"Taylor County, Georgia",13269,T2 small (2.2k-11.7k),3190.0,0.10582576612699429,0.3807290077414657,0.035458336811698854,False,False,False
"Telfair County, Georgia",13271,T2 small (2.2k-11.7k),3920.0,0.04605727414458029,0.28763236468410847,0.333636805003637,False,False,False
"Terrell County, Georgia",13273,T2 small (2.2k-11.7k),3690.0,0.0963305324372602,0.6113350381021506,0.21891568485944995,False,False,False
"Thomas County, Georgia",13275,T3 mid (11.7k-100k),19130.0,0.14690634496043584,0.8090246011587425,0.14204315406983498,False,False,False
"Tift County, Georgia",13277,T3 mid (11.7k-100k),17480.0,0.15078081509071448,0.5687792856690711,0.20050458312928018,False,False,True
"Toombs County, Georgia",13279,T2 small (2.2k-11.7k),11580.0,0.057197446870689714,0.4078719724210478,0.365641204575257,False,False,False
"Towns County, Georgia",13281,T2 small (2.2k-11.7k),6140.0,0.21680153886972672,1.2890751663821232,0.3750120875398434,False,False,False
"Treutlen County, Georgia",13283,T2 small (2.2k-11.7k),2440.0,0.031127241673783092,0.18362157874350007,0.1660019589711366,False,False,False
"Troup County, Georgia",13285,T3 mid (11.7k-100k),31110.0,0.07018970951879247,0.46589283323386627,0.4703126463099881,False,False,False
"Turner County, Georgia",13287,T2 small (2.2k-11.7k),3640.0,0.07803825803825803,0.21875086078281206,0.8990844455080491,False,False,False
"Twiggs County, Georgia",13289,T2 small (2.2k-11.7k),3460.0,0.02205644639855166,0.11303736174657535,0.3852339530995899,False,False,False
"Union County, Georgia",13291,T3 mid (11.7k-100k),12580.0,0.16090975540183983,0.8466337107491096,0.16887842563747127,False,False,False
"Upson County, Georgia",13293,T2 small (2.2k-11.7k),11620.0,0.09706541932201289,0.5683944915969228,0.3182710178467273,False,False,False
"Walker County, Georgia",13295,T3 mid (11.7k-100k),27620.0,0.060015596933773216,0.3326099977271954,0.4272637953670782,False,False,False
"Walton County, Georgia",13297,T3 mid (11.7k-100k),48120.0,0.08202614494410704,0.508753003737352,0.4246610419042674,False,False,False
"Ware County, Georgia",13299,T3 mid (11.7k-100k),14060.0,0.05944794356811524,0.44441396405892747,0.3044947693860386,False,False,False
"Warren County, Georgia",13301,T2 small (2.2k-11.7k),2370.0,0.026385476059832526,0.19299001278947275,0.4458145899186403,False,False,False
"Washington County, Georgia",13303,T2 small (2.2k-11.7k),8040.0,0.0964092521242122,0.6530608526839659,0.3451711321853874,False,False,False
"Wayne County, Georgia",13305,T3 mid (11.7k-100k),11760.0,0.039022716639808705,0.2564744081848865,0.5052096651279642,False,False,False
"Webster County, Georgia",13307,T1 thin (<2.2k returns),920.0,0.03830752016960132,0.36619742299087205,0.43323515402169943,True,True,False
"Wheeler County, Georgia",13309,T1 thin (<2.2k returns),1840.0,0.06681224977902564,0.37221909665966335,0.22481087193885502,True,False,False
"White County, Georgia",13311,T3 mid (11.7k-100k),13200.0,0.10346225662115899,0.6426150634651424,0.42997271254051933,False,False,False
"Whitfield County, Georgia",13313,T3 mid (11.7k-100k),45210.0,0.08454164201260211,0.5908221454014236,0.4754387931203245,False,False,False
"Wilcox County, Georgia",13315,T2 small (2.2k-11.7k),2790.0,0.03420507955672459,0.2783469571599696,0.5547618559357731,False,False,False
"Wilkes County, Georgia",13317,T2 small (2.2k-11.7k),4230.0,0.11329899638751204,0.6441316179287085,0.3199632450477153,False,False,False
"Wilkinson County, Georgia",13319,T2 small (2.2k-11.7k),3980.0,0.04334325818800511,0.2235886997441206,0.11042893405927805,False,False,False
"Worth County, Georgia",13321,T2 small (2.2k-11.7k),8170.0,0.06249587169901053,0.3253611086664091,0.23242769168002883,False,False,False
"Hawaii County, Hawaii",15001,T3 mid (11.7k-100k),94410.0,0.17361019126331126,1.0503022668458257,0.4097763445664446,False,False,False
"Honolulu County, Hawaii",15003,T4 large (>=100k),476670.0,0.11022112110001542,0.6883735554598946,0.3818299106291816,False,False,False
