county_name,fips_code,metro_2023,distress_count,unemployment_velocity,gdp_velocity_pct
"Fountain County, Indiana",18045,False,1,0.3000000000000001,-0.005935135619128022
"Franklin County, Indiana",18047,True,0,0.19999999999999987,0.025072253275237297
"Fulton County, Indiana",18049,False,0,0.23333333333333325,-0.007281768292594425
"Gibson County, Indiana",18051,False,0,0.1333333333333333,0.021244505679468312
"Grant County, Indiana",18053,False,1,0.2333333333333334,0.005206508907087795
"Greene County, Indiana",18055,False,0,0.06666666666666658,0.025079964689427463
"Hamilton County, Indiana",18057,True,0,0.23333333333333325,0.03962689033640607
"Hancock County, Indiana",18059,True,0,0.16666666666666666,0.01991567456376866
"Harrison County, Indiana",18061,True,0,0.3,0.022261714862963182
"Hendricks County, Indiana",18063,True,0,0.20000000000000004,0.014530916347232983
"Henry County, Indiana",18065,False,0,0.10000000000000009,0.006551449939715714
"Howard County, Indiana",18067,True,0,0.4666666666666668,0.01753330600088288
"Huntington County, Indiana",18069,False,1,0.23333333333333325,0.013460570905840038
"Jackson County, Indiana",18071,False,0,0.13333333333333344,0.012000038786884768
"Jasper County, Indiana",18073,True,0,0.20000000000000004,-0.0140058108711093
"Jay County, Indiana",18075,False,1,0.2666666666666666,0.06564094026842836
"Jefferson County, Indiana",18077,False,0,0.2666666666666668,0.011593388732807876
"Jennings County, Indiana",18079,False,0,0.16666666666666666,0.012823233931161342
"Johnson County, Indiana",18081,True,0,0.20000000000000004,-0.006760810989209195
"Knox County, Indiana",18083,False,1,0.2666666666666666,0.0028860414864748385
"Kosciusko County, Indiana",18085,False,0,0.3,0.0032140821716050293
"LaGrange County, Indiana",18087,False,1,0.2666666666666666,0.024377382063189137
"Lake County, Indiana",18089,True,0,0.16666666666666666,0.029079932303390153
"LaPorte County, Indiana",18091,True,0,0.19999999999999987,0.017703120593387564
"Lawrence County, Indiana",18093,False,0,0.10000000000000009,0.002170408582973236
"Madison County, Indiana",18095,True,1,0.13333333333333344,0.015177918982636745
"Marion County, Indiana",18097,True,1,0.13333333333333344,0.02866575753548348
"Marshall County, Indiana",18099,False,0,0.2666666666666666,0.019687177228618343
"Martin County, Indiana",18101,False,1,0.03333333333333336,0.03571236067479998
"Miami County, Indiana",18103,False,0,0.16666666666666682,0.0053911619202497395
"Monroe County, Indiana",18105,True,1,0.23333333333333325,0.02218758671606877
"Montgomery County, Indiana",18107,False,0,0.16666666666666666,0.006545470847997131
"Morgan County, Indiana",18109,True,0,0.1333333333333333,0.08393520746641403
"Newton County, Indiana",18111,True,2,0.09999999999999994,-0.014763211055612152
"Noble County, Indiana",18113,False,0,0.16666666666666666,-0.0021082862370713773
"Ohio County, Indiana",18115,True,0,0.3333333333333333,-0.10922595285119974
"Orange County, Indiana",18117,False,0,0.2333333333333334,0.03997176730438759
"Owen County, Indiana",18119,True,1,0.2333333333333334,0.012260285452171766
"Parke County, Indiana",18121,False,0,0.20000000000000004,-0.008439675787780671
"Perry County, Indiana",18123,False,0,0.03333333333333336,0.03293752922507078
"Pike County, Indiana",18125,False,0,0.06666666666666672,-0.11193890521459135
"Porter County, Indiana",18127,True,0,0.20000000000000004,0.02524455735413109
"Posey County, Indiana",18129,True,1,0.2666666666666666,0.018295852560781437
"Pulaski County, Indiana",18131,False,1,0.06666666666666658,0.016659948757930736
"Putnam County, Indiana",18133,False,0,0.10000000000000009,-0.003230234975336902
"Randolph County, Indiana",18135,False,1,0.3,0.024129744900348096
"Ripley County, Indiana",18137,False,0,0.20000000000000004,-0.031727474263829956
"Rush County, Indiana",18139,False,1,0.20000000000000004,-0.003447446354093863
"St. Joseph County, Indiana",18141,True,0,0.19999999999999987,0.01768669323455839
"Scott County, Indiana",18143,False,1,0.23333333333333325,0.009358247424957743
"Shelby County, Indiana",18145,True,0,0.19999999999999987,0.0303091621957813
"Spencer County, Indiana",18147,False,0,0.16666666666666666,0.011592809019327825
"Starke County, Indiana",18149,False,0,0.2333333333333334,-0.003879417753061658
"Steuben County, Indiana",18151,False,0,0.3333333333333333,-0.0038600652251479825
"Sullivan County, Indiana",18153,True,1,0.03333333333333336,-0.033118935815653394
"Switzerland County, Indiana",18155,False,1,0.3333333333333333,-0.0033675027742070163
"Tippecanoe County, Indiana",18157,True,1,0.2333333333333334,0.03517793273546884
"Tipton County, Indiana",18159,True,1,0.13333333333333344,-0.04056101272438312
"Union County, Indiana",18161,False,0,0.13333333333333344,0.015674965430776608
"Vanderburgh County, Indiana",18163,True,0,0.1333333333333333,0.018823237341488667
"Vermillion County, Indiana",18165,True,1,0.2333333333333334,-0.0086809378876259
"Vigo County, Indiana",18167,True,1,0.16666666666666666,0.023336200890351686
"Wabash County, Indiana",18169,False,1,0.2333333333333334,0.011241723925424578
"Warren County, Indiana",18171,True,0,0.2333333333333334,-0.03324907593621039
"Warrick County, Indiana",18173,True,0,0.20000000000000004,0.012522359773409139
"Washington County, Indiana",18175,True,0,0.3,0.042852044980347566
"Wayne County, Indiana",18177,False,1,0.23333333333333325,0.016471057563049157
"Wells County, Indiana",18179,True,0,0.20000000000000004,0.00011034545632432337
"White County, Indiana",18181,False,0,0.20000000000000004,0.006896656011687907
"Whitley County, Indiana",18183,True,0,0.2333333333333334,0.022291814613576436
"Adair County, Iowa",19001,False,1,0.06666666666666672,-0.00017829573589538903
"Adams County, Iowa",19003,False,1,0.10000000000000009,-0.04556528742575254
"Allamakee County, Iowa",19005,False,1,0.13333333333333344,0.00525514683464798
"Appanoose County, Iowa",19007,False,1,0.16666666666666666,-0.055179847783933644
"Audubon County, Iowa",19009,False,1,0.1333333333333333,0.030530295037151736
"Benton County, Iowa",19011,True,0,0.1333333333333333,-0.02568950892822146
"Black Hawk County, Iowa",19013,True,0,0.36666666666666653,-0.02594869170646302
"Boone County, Iowa",19015,True,0,0.2333333333333334,-0.02618278200115003
"Bremer County, Iowa",19017,True,0,0.2666666666666666,0.005341857568319317
"Buchanan County, Iowa",19019,False,1,0.16666666666666666,0.00646106994770205
"Buena Vista County, Iowa",19021,False,0,0.1333333333333333,0.04587070477782904
"Butler County, Iowa",19023,False,1,0.2666666666666666,-0.014442702388081492
"Calhoun County, Iowa",19025,False,0,0.2333333333333334,-0.017259468219194527
"Carroll County, Iowa",19027,False,1,0.1333333333333333,0.00928759085608854
"Cass County, Iowa",19029,False,1,0.13333333333333344,0.0150271663025822
"Cedar County, Iowa",19031,False,0,0.1333333333333333,-0.0421797738480785
"Cerro Gordo County, Iowa",19033,False,1,0.16666666666666666,0.030555936140992834
"Cherokee County, Iowa",19035,False,1,0.10000000000000009,0.04340140427703929
"Chickasaw County, Iowa",19037,False,1,0.16666666666666666,0.04691067083113821
"Clarke County, Iowa",19039,False,0,0.03333333333333336,0.04656891128672649
"Clay County, Iowa",19041,False,1,0.13333333333333344,0.037670513098660305
"Clayton County, Iowa",19043,False,1,0.033333333333333215,0.0024734332816359356
"Clinton County, Iowa",19045,False,1,0.3,-0.015378854837040991
"Crawford County, Iowa",19047,False,0,0.23333333333333325,0.015741105773237677
"Dallas County, Iowa",19049,True,1,0.3666666666666667,0.057626929923966196
"Davis County, Iowa",19051,False,0,0.2666666666666666,0.026086399109955093
"Decatur County, Iowa",19053,False,1,0.1333333333333333,-0.026563708463453375
"Delaware County, Iowa",19055,False,1,0.16666666666666666,0.01750367732351369
"Des Moines County, Iowa",19057,False,1,0.0,-0.007948644422406557
"Dickinson County, Iowa",19059,False,0,0.09999999999999994,0.03209324374633753
"Dubuque County, Iowa",19061,True,0,0.1333333333333333,0.005690070681561058
"Emmet County, Iowa",19063,False,1,0.16666666666666666,0.0009373670683590218
"Fayette County, Iowa",19065,False,1,0.16666666666666666,0.020791300368245214
"Floyd County, Iowa",19067,False,1,0.23333333333333325,0.01712492944421486
"Franklin County, Iowa",19069,False,1,0.16666666666666666,-0.02816459191505657
"Fremont County, Iowa",19071,False,1,0.2333333333333334,-0.07341649849761366
"Greene County, Iowa",19073,False,1,0.3333333333333333,-0.01890307164119816
"Grundy County, Iowa",19075,True,0,0.2333333333333334,-0.03737133955230801
"Guthrie County, Iowa",19077,True,1,0.2333333333333334,0.03505749758396244
"Hamilton County, Iowa",19079,False,1,0.06666666666666658,0.02570510531952874
"Hancock County, Iowa",19081,False,1,0.2666666666666668,0.03159728674810213
"Hardin County, Iowa",19083,False,1,0.10000000000000009,-0.013792397948646682
"Harrison County, Iowa",19085,True,1,0.033333333333333215,-0.006453377838482521
"Henry County, Iowa",19087,False,0,0.16666666666666666,-0.04449597852849361
"Howard County, Iowa",19089,False,1,-0.033333333333333215,0.030126980231287508
"Humboldt County, Iowa",19091,False,1,0.16666666666666666,-0.016150244777147403
"Ida County, Iowa",19093,False,1,0.1333333333333333,-0.03351906043227605
"Iowa County, Iowa",19095,False,0,0.3,-0.055010562004401076
"Jackson County, Iowa",19097,False,1,0.19999999999999987,0.009195533723553495
"Jasper County, Iowa",19099,True,0,0.16666666666666666,-0.03945456148692255
"Jefferson County, Iowa",19101,False,0,0.2666666666666668,-0.012647379799880912
"Johnson County, Iowa",19103,True,1,0.10000000000000009,0.006982952402267845
"Jones County, Iowa",19105,True,0,0.3000000000000001,-0.02023745420375239
"Keokuk County, Iowa",19107,False,1,0.09999999999999994,-0.021364723065374194
"Kossuth County, Iowa",19109,False,1,0.1333333333333333,0.011070942159835341
"Lee County, Iowa",19111,False,1,-0.2333333333333334,-0.02976083626699839
"Linn County, Iowa",19113,True,0,0.23333333333333325,-0.002912605431379739
"Louisa County, Iowa",19115,False,1,0.16666666666666666,-0.031360610666915444
"Lucas County, Iowa",19117,False,1,0.4666666666666666,-0.07743371710938872
"Lyon County, Iowa",19119,False,0,0.1333333333333333,0.06708972553725442
"Madison County, Iowa",19121,True,0,0.06666666666666658,0.03128497170886804
"Mahaska County, Iowa",19123,False,0,0.09999999999999994,-0.007686102195293592
"Marion County, Iowa",19125,False,0,0.19999999999999987,-0.001634255011461436
"Marshall County, Iowa",19127,False,0,0.5,-0.014796742171903283
"Mills County, Iowa",19129,True,0,0.4000000000000001,-0.06554289029583553
"Mitchell County, Iowa",19131,False,1,0.19999999999999987,0.03434290912685607
"Monona County, Iowa",19133,False,1,0.0,-0.006127906976744186
"Monroe County, Iowa",19135,False,1,0.3333333333333333,0.009209519137082556
"Montgomery County, Iowa",19137,False,1,0.16666666666666666,-0.03422909401432136
"Muscatine County, Iowa",19139,False,0,0.23333333333333325,-0.0013528048265469392
"O'Brien County, Iowa",19141,False,1,0.10000000000000009,0.02625264737043258
"Osceola County, Iowa",19143,False,1,0.1333333333333333,0.07175276342356525
"Page County, Iowa",19145,False,1,0.23333333333333325,-0.029863624587681447
"Palo Alto County, Iowa",19147,False,1,0.06666666666666672,0.036912793370357945
"Plymouth County, Iowa",19149,False,0,0.10000000000000009,0.016430045317194743
"Pocahontas County, Iowa",19151,False,1,0.3,-0.03556135371653015
"Polk County, Iowa",19153,True,0,0.3000000000000001,0.0006504569400455084
"Pottawattamie County, Iowa",19155,True,0,0.2666666666666666,0.035467853800881834
"Poweshiek County, Iowa",19157,False,0,0.1333333333333333,0.015724445625858372
"Ringgold County, Iowa",19159,False,1,0.1333333333333333,-0.015389163877046913
"Sac County, Iowa",19161,False,1,0.20000000000000004,0.024604333339939707
"Scott County, Iowa",19163,True,0,0.3333333333333333,0.02372837891503045
"Shelby County, Iowa",19165,False,1,0.06666666666666658,0.006308745927950122
"Sioux County, Iowa",19167,False,0,0.09999999999999994,0.06402013407014089
"Story County, Iowa",19169,True,1,0.20000000000000004,0.013437809190062246
"Tama County, Iowa",19171,False,1,0.36666666666666653,-0.03597770513787612
"Taylor County, Iowa",19173,False,1,0.1333333333333333,-0.024862148924534748
"Union County, Iowa",19175,False,0,0.20000000000000004,0.00843166202494815
"Van Buren County, Iowa",19177,False,1,0.06666666666666672,-0.049899619569887435
"Wapello County, Iowa",19179,False,1,0.3,-0.02220891717323922
"Warren County, Iowa",19181,True,0,0.20000000000000004,0.008061233482024834
"Washington County, Iowa",19183,True,0,0.0,0.03603939113522454
"Wayne County, Iowa",19185,False,0,0.2333333333333334,-0.05896259092483547
"Webster County, Iowa",19187,False,1,0.10000000000000009,-0.007151825339732931
"Winnebago County, Iowa",19189,False,1,0.3666666666666667,0.02428544963411917
"Winneshiek County, Iowa",19191,False,1,0.06666666666666672,-0.0010823807700588734
"Woodbury County, Iowa",19193,True,0,0.20000000000000004,0.005575711477241398
"Worth County, Iowa",19195,False,1,0.1333333333333333,-0.006906119845933948
"Wright County, Iowa",19197,False,1,0.0,0.08199720027465192
"Allen County, Kansas",20001,False,1,0.2999999999999998,-0.017617509408604605
"Anderson County, Kansas",20003,False,1,0.2666666666666668,-0.010593438239226576
"Atchison County, Kansas",20005,False,0,0.2999999999999998,-0.019280945931075055
"Barber County, Kansas",20007,False,1,0.3000000000000001,0.0030658023188215033
"Barton County, Kansas",20009,False,1,0.3000000000000001,0.02229723177822822
"Bourbon County, Kansas",20011,False,1,0.5333333333333335,-0.004297162233681321
"Brown County, Kansas",20013,False,1,0.5000000000000001,-0.06525548417646178
"Butler County, Kansas",20015,True,0,0.3,0.04562288600544298
"Chase County, Kansas",20017,False,1,0.4333333333333333,-0.061955632548963
"Chautauqua County, Kansas",20019,False,1,0.4000000000000001,-0.01689880335173612
"Cherokee County, Kansas",20021,True,1,0.3666666666666667,0.001850634066759378
"Cheyenne County, Kansas",20023,False,1,0.2666666666666666,-0.04161035505128286
"Clark County, Kansas",20025,False,1,0.2333333333333334,0.034036634060042405
"Clay County, Kansas",20027,False,2,0.3,-0.0433085561054529
"Cloud County, Kansas",20029,False,1,0.3,-0.009170107744191752
"Coffey County, Kansas",20031,False,1,0.3000000000000001,-0.009284659014116672
"Comanche County, Kansas",20033,False,1,0.2666666666666668,0.020870347997062517
"Cowley County, Kansas",20035,False,0,0.3333333333333333,-0.007919531270481155
"Crawford County, Kansas",20037,False,0,0.5666666666666665,-0.00999656345824194
"Decatur County, Kansas",20039,False,1,0.2666666666666668,0.05642663108230472
"Dickinson County, Kansas",20041,False,0,0.3000000000000001,-0.030044102013535842
"Doniphan County, Kansas",20043,True,1,0.3666666666666667,-0.04121041624347324
"Douglas County, Kansas",20045,True,1,0.3,0.02290089435840118
"Edwards County, Kansas",20047,False,1,0.3,0.029534042029067894
"Elk County, Kansas",20049,False,1,0.36666666666666686,0.02203267589662777
"Ellis County, Kansas",20051,False,1,0.2666666666666666,-0.0015118192649142242
"Ellsworth County, Kansas",20053,False,2,0.3000000000000001,-0.04316627002549935
"Finney County, Kansas",20055,False,1,0.20000000000000004,0.01791563601631069
"Ford County, Kansas",20057,False,0,0.2333333333333334,0.02028163917934367
"Franklin County, Kansas",20059,False,0,0.3666666666666667,-0.017258391293381345
"Geary County, Kansas",20061,True,2,0.3666666666666667,-0.009184449392019182
"Gove County, Kansas",20063,False,0,0.3333333333333333,0.03565136408293576
"Graham County, Kansas",20065,False,1,0.6333333333333333,-0.004517843058572832
"Grant County, Kansas",20067,False,1,0.2333333333333334,0.059139753002308636
"Gray County, Kansas",20069,False,0,0.16666666666666666,0.08501823578912733
"Greeley County, Kansas",20071,False,0,0.4666666666666666,0.09501524262030245
"Greenwood County, Kansas",20073,False,1,0.5,0.040887681051454274
"Hamilton County, Kansas",20075,False,1,0.23333333333333325,0.15197249782744024
"Harper County, Kansas",20077,False,1,0.3333333333333333,0.044826906962811455
"Harvey County, Kansas",20079,True,0,0.4333333333333333,-0.01249157713769519
"Haskell County, Kansas",20081,False,1,0.20000000000000004,0.09228638437262102
"Hodgeman County, Kansas",20083,False,1,0.3666666666666667,0.09777952759293562
"Jackson County, Kansas",20085,True,0,0.19999999999999987,-0.06788153996072438
"Jefferson County, Kansas",20087,True,0,0.20000000000000004,-0.0674327742444739
"Jewell County, Kansas",20089,False,1,0.6,-0.04314014407334643
"Johnson County, Kansas",20091,True,0,0.3666666666666667,0.022446640757050704
"Kearny County, Kansas",20093,False,1,0.3333333333333333,-0.035479139476539544
"Kingman County, Kansas",20095,False,1,0.2333333333333334,-0.07952639329674051
"Kiowa County, Kansas",20097,False,1,0.3333333333333333,-0.0936543663251002
"Labette County, Kansas",20099,False,1,0.23333333333333325,0.006809002680887924
"Lane County, Kansas",20101,False,1,0.3333333333333332,0.06557746724763769
"Leavenworth County, Kansas",20103,True,0,0.3333333333333332,0.014500908069061952
"Lincoln County, Kansas",20105,False,1,0.3999999999999999,-0.03344232967840154
"Linn County, Kansas",20107,True,0,0.4333333333333334,-0.04219704143448544
"Logan County, Kansas",20109,False,0,0.23333333333333325,0.023282574736766794
"Lyon County, Kansas",20111,False,1,0.7999999999999999,0.02078128080468109
"McPherson County, Kansas",20113,False,0,0.3,0.034960849065001666
"Marion County, Kansas",20115,False,1,0.3666666666666667,0.012618922431325086
"Marshall County, Kansas",20117,False,1,0.36666666666666653,2.1976250998088065e-05
"Meade County, Kansas",20119,False,1,0.3333333333333333,-0.01990690983184434
"Miami County, Kansas",20121,True,0,0.3333333333333333,0.029842226804604344
"Mitchell County, Kansas",20123,False,1,0.5333333333333333,-0.02445511794214964
"Montgomery County, Kansas",20125,False,1,0.3000000000000001,0.06010982768196039
"Morris County, Kansas",20127,False,1,0.20000000000000004,-0.010602792062523606
"Morton County, Kansas",20129,False,1,0.2666666666666666,0.04638198680751872
"Nemaha County, Kansas",20131,False,0,0.20000000000000004,-0.031723593985320264
"Neosho County, Kansas",20133,False,1,0.2666666666666666,0.010414014487761287
"Ness County, Kansas",20135,False,1,0.3,-0.00622598001537279
"Norton County, Kansas",20137,False,2,0.2666666666666666,0.021667427817526768
"Osage County, Kansas",20139,True,1,0.2333333333333334,-0.025211564632468268
"Osborne County, Kansas",20141,False,1,0.4000000000000001,-0.06782258448925114
"Ottawa County, Kansas",20143,False,1,0.16666666666666666,-0.07499984530373065
"Pawnee County, Kansas",20145,False,2,0.2333333333333334,-0.01119307873390011
"Phillips County, Kansas",20147,False,1,0.2666666666666668,0.054835496431836835
"Pottawatomie County, Kansas",20149,True,0,0.3,-0.03870325023523676
"Pratt County, Kansas",20151,False,0,0.3,0.0015694393811204123
"Rawlins County, Kansas",20153,False,0,0.19999999999999987,-0.09044957938562062
"Reno County, Kansas",20155,False,1,0.3,0.005687695662606121
"Republic County, Kansas",20157,False,1,0.2666666666666668,0.08527376680459454
"Rice County, Kansas",20159,False,1,0.3333333333333333,0.05294008502592898
"Riley County, Kansas",20161,True,2,0.2666666666666666,0.020122165656106004
"Rooks County, Kansas",20163,False,1,0.16666666666666666,-0.02191326016589303
"Rush County, Kansas",20165,False,1,0.4000000000000001,-0.014664823038264153
"Russell County, Kansas",20167,False,1,0.4333333333333333,-0.003106350200490969
"Saline County, Kansas",20169,False,0,0.23333333333333325,0.00898028595304666
"Scott County, Kansas",20171,False,0,0.2333333333333334,0.08327853157626894
"Sedgwick County, Kansas",20173,True,0,0.2999999999999998,0.033902088126119556
"Seward County, Kansas",20175,False,1,0.2666666666666668,0.010006733737948937
"Shawnee County, Kansas",20177,True,0,0.2666666666666666,0.02103030835727855
"Sheridan County, Kansas",20179,False,1,0.20000000000000004,0.050940728787360695
"Sherman County, Kansas",20181,False,1,0.3666666666666667,-0.01896704691586114
"Smith County, Kansas",20183,False,1,0.2666666666666668,-0.07360727838088713
"Stafford County, Kansas",20185,False,1,0.2666666666666668,0.0719307717687993
"Stanton County, Kansas",20187,False,2,0.5333333333333333,-0.0683685837397714
"Stevens County, Kansas",20189,False,0,0.2666666666666666,0.024624473282656476
"Sumner County, Kansas",20191,True,1,0.2666666666666666,-0.01619343356492341
"Thomas County, Kansas",20193,False,0,0.2333333333333334,0.029656288556473696
"Trego County, Kansas",20195,False,1,0.4333333333333334,-0.05103706469940272
"Wabaunsee County, Kansas",20197,True,0,0.2666666666666668,-0.038679376653627535
"Wallace County, Kansas",20199,False,0,0.23333333333333325,0.023545941153076323
"Washington County, Kansas",20201,False,1,0.3333333333333333,-0.02699987657734929
"Wichita County, Kansas",20203,False,1,0.16666666666666666,0.07927837283486197
"Wilson County, Kansas",20205,False,1,0.5333333333333332,-0.023330715817546793
"Woodson County, Kansas",20207,False,1,0.3333333333333333,-0.008040965459163576
"Wyandotte County, Kansas",20209,True,1,0.4333333333333333,0.027262948187794074
"Adair County, Kentucky",21001,False,0,0.13333333333333344,0.038141004228760024
"Allen County, Kentucky",21003,True,0,0.20000000000000018,0.006901355645664465
"Anderson County, Kentucky",21005,False,0,0.2333333333333334,0.03714300944449322
"Ballard County, Kentucky",21007,True,1,0.0,0.03789026977872082
"Barren County, Kentucky",21009,False,0,0.20000000000000018,0.011502625227566003
"Bath County, Kentucky",21011,False,2,0.4000000000000001,0.014724374787166006
"Bell County, Kentucky",21013,False,4,0.2666666666666666,0.017770423272705994
"Boone County, Kentucky",21015,True,0,0.20000000000000004,0.001511161748966067
"Bourbon County, Kentucky",21017,True,1,0.16666666666666666,0.04513664844601267
"Boyd County, Kentucky",21019,True,1,0.19999999999999987,0.0022745050626208963
"Boyle County, Kentucky",21021,False,0,0.36666666666666686,0.03177822060719728
"Bracken County, Kentucky",21023,True,0,0.36666666666666653,-0.0077124191035413256
"Breathitt County, Kentucky",21025,False,4,0.09999999999999994,0.04527374612787581
"Breckinridge County, Kentucky",21027,False,0,0.19999999999999987,-0.005486978674909144
"Bullitt County, Kentucky",21029,True,0,0.09999999999999994,0.010160180798479424
"Butler County, Kentucky",21031,True,2,0.2999999999999998,0.018938269772963347
"Caldwell County, Kentucky",21033,False,1,0.2666666666666668,0.003893550454570466
"Calloway County, Kentucky",21035,False,0,0.3000000000000001,0.010603339156489812
"Campbell County, Kentucky",21037,True,0,0.1333333333333333,0.03494131342359666
"Carlisle County, Kentucky",21039,True,1,0.09999999999999994,0.03597601262917925
"Carroll County, Kentucky",21041,False,1,0.19999999999999987,-0.01712887469635314
"Carter County, Kentucky",21043,True,1,0.09999999999999994,0.015140930706697508
"Casey County, Kentucky",21045,False,3,0.2999999999999998,0.010620633653940387
"Christian County, Kentucky",21047,True,2,0.09999999999999994,0.003212767622826972
"Clark County, Kentucky",21049,True,0,0.19999999999999987,0.016259907715054082
"Clay County, Kentucky",21051,False,4,0.4000000000000001,-0.005550361790100936
"Clinton County, Kentucky",21053,False,1,0.2666666666666669,0.0237439246286782
"Crittenden County, Kentucky",21055,False,1,0.10000000000000024,0.0053287490025331645
"Cumberland County, Kentucky",21057,False,4,0.09999999999999994,0.06591686649075458
"Daviess County, Kentucky",21059,True,0,0.10000000000000009,0.01193781950403662
"Edmonson County, Kentucky",21061,True,1,0.2666666666666666,0.004800908193903643
"Elliott County, Kentucky",21063,False,3,-0.13333333333333344,0.03900655008996084
"Estill County, Kentucky",21065,False,4,0.20000000000000018,0.01621459534067407
"Fayette County, Kentucky",21067,True,1,0.19999999999999987,0.03151151689061601
"Fleming County, Kentucky",21069,False,0,0.3000000000000001,0.0010582783647519235
"Floyd County, Kentucky",21071,False,4,0.16666666666666666,0.015207633018758899
"Franklin County, Kentucky",21073,False,0,0.16666666666666652,0.04220376583976311
"Fulton County, Kentucky",21075,False,5,0.2333333333333334,0.004309679230715238
"Gallatin County, Kentucky",21077,True,1,0.3,0.04373648725123531
"Garrard County, Kentucky",21079,False,0,0.13333333333333344,0.0692295676016764
"Grant County, Kentucky",21081,True,0,0.20000000000000018,0.025546563822033602
"Graves County, Kentucky",21083,False,0,-0.13333333333333344,0.026130337080857543
"Grayson County, Kentucky",21085,False,1,0.36666666666666686,0.0035191809906058224
"Green County, Kentucky",21087,False,1,0.16666666666666666,0.0012108254135276624
"Greenup County, Kentucky",21089,True,0,0.06666666666666672,0.01847500898786361
"Hancock County, Kentucky",21091,False,0,0.16666666666666666,0.03074416027853565
"Hardin County, Kentucky",21093,True,0,0.20000000000000018,0.01910877965589448
"Harlan County, Kentucky",21095,False,3,0.4000000000000001,0.0447896699573293
"Harrison County, Kentucky",21097,False,0,0.2333333333333334,0.009960591097416928
"Hart County, Kentucky",21099,False,2,0.16666666666666666,0.02428551707285338
"Henderson County, Kentucky",21101,False,0,0.13333333333333344,0.042169673575760985
"Henry County, Kentucky",21103,True,2,0.10000000000000024,0.049946403272056294
"Hickman County, Kentucky",21105,False,1,0.13333333333333344,0.06689273232029436
"Hopkins County, Kentucky",21107,False,0,0.13333333333333316,0.03480538149534171
"Jackson County, Kentucky",21109,False,4,0.3333333333333333,0.0014849831083171428
"Jefferson County, Kentucky",21111,True,0,0.16666666666666666,0.017772925475105703
"Jessamine County, Kentucky",21113,True,0,0.20000000000000004,0.03400878494342147
"Johnson County, Kentucky",21115,False,2,0.3000000000000001,0.03556374384754285
"Kenton County, Kentucky",21117,True,0,0.20000000000000004,0.00727122485564215
"Knott County, Kentucky",21119,False,3,0.16666666666666666,0.021539516511594047
"Knox County, Kentucky",21121,False,3,0.3333333333333333,0.019616740549408356
"Larue County, Kentucky",21123,True,0,0.13333333333333344,-0.017406300136406365
"Laurel County, Kentucky",21125,False,1,0.36666666666666653,0.015556322177833551
"Lawrence County, Kentucky",21127,True,3,0.3333333333333333,0.05329611039683751
"Lee County, Kentucky",21129,False,4,0.06666666666666672,0.012615150381823148
"Leslie County, Kentucky",21131,False,3,0.2333333333333334,0.020196151757174277
"Letcher County, Kentucky",21133,False,3,0.2666666666666666,0.04151146810153507
"Lewis County, Kentucky",21135,False,4,0.16666666666666638,-0.02287935035214706
"Lincoln County, Kentucky",21137,False,1,0.2666666666666669,0.034959543246501086
"Livingston County, Kentucky",21139,True,1,0.20000000000000018,0.05677226376614548
"Logan County, Kentucky",21141,False,0,0.3333333333333333,0.0007796383798632584
"Lyon County, Kentucky",21143,False,1,0.16666666666666666,0.04790988375894036
"McCracken County, Kentucky",21145,True,0,0.09999999999999994,0.03915028833882559
"McCreary County, Kentucky",21147,False,3,0.3333333333333333,0.004650303156599487
"McLean County, Kentucky",21149,True,1,0.06666666666666672,0.04115571980514027
"Madison County, Kentucky",21151,False,0,0.2333333333333334,0.04649718653832095
"Magoffin County, Kentucky",21153,False,3,0.033333333333333805,0.03205832316844982
"Marion County, Kentucky",21155,False,1,0.2666666666666666,0.01692715488516571
"Marshall County, Kentucky",21157,False,0,0.13333333333333316,0.007829687265985081
"Martin County, Kentucky",21159,False,3,0.8999999999999998,0.05195542977068791
"Mason County, Kentucky",21161,False,0,0.4333333333333333,0.011128021299142142
"Meade County, Kentucky",21163,True,0,0.2666666666666668,0.07201921315408417
"Menifee County, Kentucky",21165,False,5,0.4000000000000001,-0.008822847411495931
"Mercer County, Kentucky",21167,False,0,0.2999999999999998,0.030609730293001243
"Metcalfe County, Kentucky",21169,False,0,0.09999999999999994,0.016308805163209858
"Monroe County, Kentucky",21171,False,1,0.3333333333333332,0.033838972024056856
"Montgomery County, Kentucky",21173,False,0,0.2333333333333331,0.018598678484302404
"Morgan County, Kentucky",21175,False,4,0.06666666666666672,0.04579187199362864
"Muhlenberg County, Kentucky",21177,False,1,0.2666666666666666,0.039280280634708106
"Nelson County, Kentucky",21179,True,0,0.10000000000000024,0.024719065440303282
"Nicholas County, Kentucky",21181,False,1,0.0,0.006929428447868371
"Ohio County, Kentucky",21183,False,0,0.2999999999999998,0.01995353531022644
"Oldham County, Kentucky",21185,True,0,0.16666666666666666,0.06052250233124228
"Owen County, Kentucky",21187,False,0,0.20000000000000018,0.03982694304121279
"Owsley County, Kentucky",21189,False,4,-0.033333333333333215,0.008874242480344602
"Pendleton County, Kentucky",21191,True,0,0.3333333333333333,0.010079802583135983
"Perry County, Kentucky",21193,False,2,0.2666666666666669,0.027866802131219552
"Pike County, Kentucky",21195,False,3,0.3333333333333333,0.024210568600731106
"Powell County, Kentucky",21197,False,2,0.19999999999999987,0.028698410666495984
"Pulaski County, Kentucky",21199,False,0,0.13333333333333316,0.021033178846015667
